"","Date","Infl_f","BOT_f","Yield_f","FER_f","Int_f","PrimeRate_f","1Y_Yield","GDPG_f","CA_f","FDI_f","Exchange","Country"
"291",1995-04-01,-0.3,1294.9,3.7,141523,1.75,4.5,0.600000000000001,1380.4,179469.785666569,1.626,90.5196,"japan"
"292",1995-05-01,-0.2,928.78,3.52,153670,1.75,3.6,1.16189794838413,1218.29801811072,149320.216625842,1.352,83.6895,"japan"
"293",1995-06-01,-0.1,586.98,2.9,154274,1,3.6,1.39652774511965,1022.25564995024,122703.734092522,0.89,85.1127,"japan"
"294",1995-07-01,0.2,989.57,2.85,157034,1,3.1,1.4,902.4,99407.6713999414,0.774,84.6355,"japan"
"295",1995-08-01,0.1,808.39,3,158392,1,2.7,1.25788541128361,932.872083696043,79219.3618814337,0.578,87.397,"japan"
"296",1995-09-01,-0.2,535.13,3.28,166393,1,2.7,1.01359503108908,1043.86856029297,61926.1388703324,0.594,94.7383,"japan"
"297",1995-10-01,0.1,1118.39,2.82,179858,1,3,0.7,1129.6,47315.3356999707,0.238,100.5455,"japan"
"298",1995-11-01,-0.69,540.45,2.95,180875,0.5,2.8,0.362115962036975,1117.23216562363,35174.285703682,0.211,100.839,"japan"
"299",1995-12-01,-0.69,673.62,2.81,181251,0.5,2.8,0.0935365749684874,1065.75159035937,25290.3222147996,0.122,101.94,"japan"
"300",1996-01-01,-0.39,1109.72,3.05,182820,0.5,2.6,1.11022302462516e-16,1067.1,17450.7785666569,0.297,101.8495,"japan"
"301",1996-02-01,-0.49,62.92,3.14,182838,0.5,2.8,0.149206296124043,1176.47332788352,11442.9880925872,0.447,105.7514,"japan"
"302",1996-03-01,-0.4,644.85,3.31,199880,0.5,3,0.456703113481419,1302.08433752882,7054.28412592376,0.714,105.788,"japan"
"303",1996-04-01,-0.1,1117.63,3.1,203951,0.5,3.2,0.8,1315.4,4072,0.525,105.94,"japan"
"304",1996-05-01,0.2,315.32,3.33,205725,0.5,3.2,1.06328107568908,1133.80785617562,2283.46904814923,0.79,107.1995,"japan"
"305",1996-06-01,0.2,229.09,3.14,208379,0.5,3.6,1.15742874888361,858.377726192026,1476.02460370479,0.483,106.3423,"japan"
"306",1996-07-01,0,731.62,3.15,210201,0.5,3.3,1,636.1,1437,0.564,108.96,"japan"
"307",1996-08-01,0.4,500.46,3.28,212233,0.5,3.3,0.575447178897433,574.958210376954,1927.03306789943,0.792,109.1909,"japan"
"308",1996-09-01,0.2,347.45,2.96,214028,0.5,3.3,0.135804113206351,626.908461406782,2599.97962839253,0.272,107.8659,"japan"
"309",1996-10-01,0,777.27,2.83,215031,0.5,3,0,704.9,3083,0.416,109.931,"japan"
"310",1996-11-01,0.49,462.14,2.55,216216,0.5,2.7,0.371967245758228,743.344487501748,3136.7320135864,0.28,112.4123,"japan"
"311",1996-12-01,0.5,670.17,2.48,217110,0.5,2.7,0.99565109458728,762.503242995661,3055.72354939176,0.287,112.2958,"japan"
"312",1997-01-01,0.59,878.92,2.61,217867,0.5,2.5,1.5,804.1,3268,0.306,113.981,"japan"
"313",1997-02-01,0.6,-24.48,2.57,217136,0.5,2.5,1.59223939362521,894.323098875315,4014.74258145869,0.293,117.9124,"japan"
"314",1997-03-01,0.6,680.72,2.59,218259,0.5,2.5,1.29270261955564,997.219307351315,4789.75580367005,0.331,122.9621,"japan"
"315",1997-04-01,0.5,800.21,2.45,219357,0.5,2.5,0.7,1061.3,4900,0.506,122.7738,"japan"
"316",1997-05-01,1.97,807.17,2.53,219896,0.5,2.5,-0.0557396350738808,1052.64459847848,3913.0384013196,0.69,125.6377,"japan"
"317",1997-06-01,1.97,731.97,2.7,221761,0.5,3.1,-0.718313424661691,1007.60471278426,2438.84582852062,0.755,119.1924,"japan"
"318",1997-07-01,2.27,959.41,2.53,222305,0.5,2.9,-1,980.1,1348,0.634,114.2857,"japan"
"319",1997-08-01,1.98,839.09,2.29,222247,0.5,2.7,-0.721132705181538,1009.29850721079,1281.32603548515,0.464,115.3759,"japan"
"320",1997-09-01,2.18,719.06,2.2,223885,0.5,2.7,-0.134263735723689,1075.36184151163,1960.63866002526,0.421,117.9295,"japan"
"321",1997-10-01,2.46,1063.53,2.09,225569,0.5,2.5,0.4,1143.7,2878,0.476,120.89,"japan"
"322",1997-11-01,2.56,1105.9,1.87,228150,0.5,2.3,0.588418603948182,1190.48359490061,3649.10190118426,0.444,121.0605,"japan"
"323",1997-12-01,2.17,1062.56,2.01,228385,0.5,2.3,0.407220219408301,1234.92569894701,4384.15508693389,0.357,125.3817,"japan"
"324",1998-01-01,1.87,1236.62,1.9,220792,0.5,2.3,-0.0999999999999999,1307,5317,0.562,129.7341,"japan"
"325",1998-02-01,1.87,406.56,1.98,221528,0.5,2.6,-0.8436528217223,1420.37081689049,6503.82191533338,0.644,129.5475,"japan"
"326",1998-03-01,1.98,1277.25,1.88,223141,0.5,2.6,-1.55017269746507,1523.46499232996,7290.18543668361,0.542,125.8516,"japan"
"327",1998-04-01,2.27,1240.55,1.82,223593,0.5,2.6,-1.9,1548.4,6844,0.537,129.0823,"japan"
"328",1998-05-01,0.39,1222.64,1.71,205758,0.5,2.6,-1.68047398372565,1456.47017457445,4768.94377081557,0.438,131.7536,"japan"
"329",1998-06-01,0.48,1218.08,1.49,206975,0.5,2.4,-1.10652942954803,1325.67729469611,2411.76983299833,0.385,134.896,"japan"
"330",1998-07-01,0.1,1213.49,1.6,205874,0.5,2.3,-0.5,1263.2,1555,0.462,140.3305,"japan"
"331",1998-08-01,-0.1,1310.2,1.54,207498,0.5,2.5,-0.108525317449179,1340.90404036725,3309.03263103396,0.435,140.7874,"japan"
"332",1998-09-01,-0.29,890.96,1.33,209340,0.5,2.5,0.117031156397909,1489.40360666338,6095.77226836011,0.371,144.68,"japan"
"333",1998-10-01,-0.19,1541.57,0.79,212078,0.5,2.5,0.3,1604,7665,0.267,134.4805,"japan"
"334",1998-11-01,0.19,1365.98,0.85,213981,0.25,2.3,0.514575253522363,1606.44329358618,6500.07385319674,0.218,121.0486,"japan"
"335",1998-12-01,0.77,890.22,1.09,214681,0.25,2.2,0.638404803956389,1524.27864902075,4018.65961207974,0.2,120.2895,"japan"
"336",1999-01-01,0.58,1413.82,1.88,215949,0.25,2.2,0.5,1411.5,2372,0.574,117.0709,"japan"
"337",1999-02-01,0.19,753.97,1.98,222211,0.25,2.9,0.0168909700263931,1314.95241491767,3110.74603025315,0.495,113.29,"japan"
"338",1999-03-01,-0.1,931.14,2.01,221470,0.25,2.9,-0.537317038890132,1252.88550095733,5383.1818759135,0.288,116.6684,"japan"
"339",1999-04-01,-0.39,1303.48,1.63,222523,0,2.6,-0.8,1236.4,7737,0.211,119.473,"japan"
"340",1999-05-01,-0.1,1036.96,1.46,223064,0,2.3,-0.533990985479787,1269.52112081721,8992.75684060546,0.134,119.7723,"japan"
"341",1999-06-01,-0.38,820.08,1.51,223659,0,1.9,-0.00395146321067619,1327.97193974252,9062.4647361181,0.086,121.9995,"japan"
"342",1999-07-01,-0.29,1162.35,1.83,246377,0,1.9,0.4,1380.4,8131,0.241,120.7245,"japan"
"343",1999-08-01,-0.1,1242.51,1.77,260694,0,2.1,0.396850749670534,1400.60754625792,6469.52290362132,0.205,119.3305,"japan"
"344",1999-09-01,0.29,697.12,1.92,261339,0,2.4,0.142011780621726,1383.01562896146,4694.32954998448,0.142,113.2268,"japan"
"345",1999-10-01,-0.19,1374.9,1.72,272371,0,2.3,-0.1,1327.2,3508,0.135,106.8752,"japan"
"346",1999-11-01,-0.67,1169.03,1.71,272758,0,2.2,-0.116374976165313,1240.68202748443,3399.37376713149,0.127,105.965,"japan"
"347",1999-12-01,-1.15,663.25,1.84,271959,0,2.2,0.0988673036867362,1162.76554441163,4002.32817505508,0.192,104.6485,"japan"
"348",2000-01-01,-1.06,1124.7,1.69,288080,0,2.2,0.5,1140.7,4737,0.184,102.5843,"japan"
"349",2000-02-01,-0.68,520.52,1.66,293154,0,2.2,1.01309359943516,1203.65323269326,5131.05610192678,0.192,105.296,"japan"
"350",2000-03-01,-0.58,1179.28,1.83,294467,0,2.2,1.45140789352022,1308.46663783646,5142.28367572112,0.192,109.3885,"japan"
"351",2000-04-01,-0.48,1105.27,1.79,305512,0,2.2,1.6,1393.9,4836,0.256,106.3074,"japan"
"352",2000-05-01,-0.77,1140.81,1.74,338582,0,2.2,1.31955613398022,1417.13837507587,4312.36478812435,0.238,105.627,"japan"
"353",2000-06-01,-0.68,575.02,1.65,341136,0,2.15,0.773278900010169,1409.06790424252,3810.90749243081,0.21,108.3205,"japan"
"354",2000-07-01,-0.58,1192.63,1.8,344846,0,2.15,0.2,1419,3606,0.316,106.1255,"japan"
"355",2000-08-01,-0.49,1000.45,1.72,344881,0,2.15,-0.198725542763465,1473.21178552176,3868.7440048351,0.292,108.2115,"japan"
"356",2000-09-01,-0.48,606.27,1.94,344853,0,2.2,-0.370449419486818,1505.84322667493,4357.1604286297,0.47,108.0804,"japan"
"357",2000-10-01,-0.87,1293.14,1.93,348948,0.25,2.4,-0.3,1428,4726,0.499,106.8375,"japan"
"358",2000-11-01,-1.06,689,1.79,349055,0.25,2.3,-0.00243174070414104,1196.11077913336,4749.62215549824,0.454,108.4429,"japan"
"359",2000-12-01,-0.78,595.58,1.61,354558,0.25,2.25,0.386296555714881,947.896226094813,4680.82116342077,0.46,109.0095,"japan"
"360",2001-01-01,-0.39,817.74,1.65,361638,0.25,2.1,0.7,866.4,4892,0.47,112.209,"japan"
"361",2001-02-01,-0.29,-98.52,1.43,364219,0.25,2.1,0.812156209283733,1062.28583868552,5610.804410209,0.362,116.6719,"japan"
"362",2001-03-01,-0.39,875.71,1.32,363690,0.15,2.05,0.754892826256924,1356.69779487175,6485.85121398352,0.227,116.2337,"japan"
"363",2001-04-01,-0.78,907.99,1.22,361472,0.15,1.9,0.6,1498.4,7021,0.075,121.505,"japan"
"364",2001-05-01,-0.78,660.91,1.29,362611,NA,1.85,0.401955051717357,1320.98660686529,6856.78983329541,0.045,123.771,"japan"
"365",2001-06-01,-0.78,75.98,1.22,361904,NA,1.75,0.145983991109274,997.371853677448,6180.47768434885,0.02,121.7682,"japan"
"366",2001-07-01,-0.88,758.99,1.15,362666,NA,1.6,-0.2,785.3,5316,0.031,122.351,"japan"
"367",2001-08-01,-0.88,417.11,1.33,367676,NA,1.55,-0.631087527264272,860.267733853316,4521.2584788316,0.051,124.4981,"japan"
"368",2001-09-01,-0.78,309.82,1.33,372217,NA,1.65,-0.994384346249575,1068.78145708513,3790.01582639884,0.038,121.367,"japan"
"369",2001-10-01,-0.88,1043.02,1.38,397015,NA,1.65,-1.1,1175.1,3050,0.029,118.6117,"japan"
"370",2001-11-01,-0.88,461.06,1.32,405701,NA,1.7,-0.836864201919528,1028.87579105478,2356.3984736004,0.034,121.4536,"japan"
"371",2001-12-01,-1.07,492.15,1.34,403880,NA,1.65,-0.409187346851713,821.335651315382,2274.23678783355,0.046,122.4055,"japan"
"372",2002-01-01,-1.27,659.44,1.35,401959,NA,1.85,-0.1,829.1,3496,0.047,127.5945,"japan"
"373",2002-02-01,-1.46,170.03,1.48,400877,NA,2,-0.0992334428353931,1225.91428711275,6283.81429343345,0.024,132.6833,"japan"
"374",2002-03-01,-1.57,777.3,1.49,403486,NA,2.2,-0.224421821899128,1774.02408580149,9178.37035560027,0.034,133.6426,"japan"
"375",2002-04-01,-1.18,1257.86,1.36,401518,NA,2.3,-0.2,2132.8,10290,0.025,131.061,"japan"
"376",2002-05-01,-1.08,827.18,1.36,406700,NA,2.1,0.156020195483323,2062.20039382754,8425.89990822135,0.03,130.7718,"japan"
"377",2002-06-01,-0.88,617.2,1.35,419652,NA,2.1,0.65131907889267,1724.53467214531,5180.7262342098,0.026,126.375,"japan"
"378",2002-07-01,-0.69,1220.92,1.27,446198,NA,1.95,1,1382.7,2846,0.028,123.2905,"japan"
"379",2002-08-01,-0.79,744.87,1.28,453091,NA,1.95,1.00107858682803,1232.85821165116,3035.73422182929,0.019,117.8991,"japan"
"380",2002-09-01,-0.88,639.22,1.14,456069,NA,1.9,0.79321958040252,1204.22981820984,4653.90989274571,0.007,118.9927,"japan"
"381",2002-10-01,-0.69,1051.03,1.13,460725,NA,1.7,0.6,1159.3,5927,0.009,121.078,"japan"
"382",2002-11-01,-0.88,891.93,0.95,460975,NA,1.6,0.572998790537895,1009.25194475302,5621.75579705409,0.017,123.9077,"japan"
"383",2002-12-01,-0.39,889.61,0.96,460472,NA,1.6,0.575802599497248,860.060869830128,4666.04160221476,0.017,121.6079,"japan"
"384",2003-01-01,-0.3,794.24,0.88,469728,NA,1.65,0.4,866.4,4528,0.017,121.8929,"japan"
"385",2003-02-01,-0.4,96.12,0.8,478593,NA,1.65,-0.0634441193499811,1118.72289822565,6123.53888625065,0.017,118.8133,"japan"
"386",2003-03-01,-0.2,927.18,0.78,485265,NA,1.55,-0.52605960802114,1450.60448024742,8159.62740209896,0.02,119.3379,"japan"
"387",2003-04-01,-0.1,960.44,0.68,496181,NA,1.5,-0.6,1631.4,8791,0.027,118.6871,"japan"
"388",2003-05-01,-0.1,828.51,0.61,499442,NA,1.4,-0.0488519427676004,1509.98238827031,6894.71828757292,0.02,119.895,"japan"
"389",2003-06-01,-0.2,689.27,0.53,543088,NA,1.35,0.758065462216944,1253.29528325425,4237.15249309311,0.017,117.3681,"japan"
"390",2003-07-01,-0.4,837.77,0.81,545618,NA,1.25,1.3,1107.8,3307,0.007,118.329,"japan"
"391",2003-08-01,-0.2,789.17,0.94,556836,NA,1.6,1.21440744597594,1240.39569684127,5745.84722271691,0.01,118.6959,"japan"
"392",2003-09-01,-0.3,778.46,1.43,555088,NA,1.5,0.771575536931142,1499.73290525408,9806.83669960267,0.032,118.6624,"japan"
"393",2003-10-01,-0.2,1097.75,1.38,604873,NA,1.85,0.4,1654.9,12896,0.05,114.8,"japan"
"394",2003-11-01,0,1069.61,1.45,626269,NA,1.65,0.417148084789773,1551.64963917943,13154.1150437817,0.029,109.4955,"japan"
"395",2003-12-01,-0.5,989.92,1.31,644569,NA,1.8,0.696373130799227,1342.39161424796,11660.9451529406,0.018,109.1778,"japan"
"396",2004-01-01,-0.4,1122.07,1.34,673529,NA,1.7,1,1256.2,10231,0.02,107.7377,"japan"
"397",2004-02-01,-0.3,488.28,1.32,741246,NA,1.7,1.13551873338349,1444.00574644102,10180.5074169713,0.017,106.2685,"japan"
"398",2004-03-01,0,1395.67,1.23,776857,NA,1.6,1.0910800880201,1744.16730442076,10832.56787382,0.018,106.7079,"japan"
"399",2004-04-01,-0.1,1118.57,1.41,826577,NA,1.65,0.9,1916.9,11012,0.02,108.5157,"japan"
"400",2004-05-01,-0.4,1074.74,1.53,814969,NA,1.7,0.607443648342946,1800.27181950093,9915.81825129618,0.02,107.6564,"japan"
"401",2004-06-01,-0.49,936.11,1.52,816848,NA,1.7,0.305973183787047,1543.76139029123,8229.82038881655,0.019,112.196,"japan"
"402",2004-07-01,0,1140.57,1.75,817951,NA,1.9,0.0999999999999999,1374.7,7012,0.043,109.4336,"japan"
"403",2004-08-01,-0.1,1128.63,1.82,819203,NA,1.8,0.0569288954669507,1452.66623481454,7005.29365191809,0.05,109.4871,"japan"
"404",2004-09-01,-0.2,572.93,1.56,827954,NA,1.75,0.0961382879428263,1666.22787515505,7692.4098301731,0.028,110.2336,"japan"
"405",2004-10-01,0,1213.23,1.42,830992,NA,1.7,0.1,1836.2,8241,0.03,110.0914,"japan"
"406",2004-11-01,0.5,1154.05,1.49,837878,NA,1.7,-0.012937007988527,1835.42250050019,8052.85899288331,0.017,108.7835,"japan"
"407",2004-12-01,0.8,597.29,1.44,840087,NA,1.7,-0.179415224447241,1744.83451649596,7466.35510530585,0.007,104.699,"japan"
"408",2005-01-01,0.2,1133.21,1.4,844543,NA,1.55,-0.3,1697.4,7054,0.007,103.8104,"japan"
"409",2005-02-01,0.2,188.17,1.33,840966,NA,1.55,-0.290366048698028,1778.28450392543,7212.67778395607,0.006,103.341,"japan"
"410",2005-03-01,-0.1,1084.05,1.46,840564,NA,1.55,-0.126625538302011,1881.45998478703,7636.76234119609,0.007,104.9442,"japan"
"411",2005-04-01,0,1110.59,1.3,837718,NA,1.65,0.2,1853.1,7845,0.01,105.2543,"japan"
"412",2005-05-01,0.1,947.53,1.24,843601,NA,1.55,0.663290091669528,1602.20985416845,7504.28172314426,0.007,107.1938,"japan"
"413",2005-06-01,0.1,284.74,1.24,842468,NA,1.5,1.0970284887664,1289.1218406522,6874.07701139129,0.007,106.5952,"japan"
"414",2005-07-01,-0.5,858.32,1.14,843537,NA,1.45,1.3,1137,6362,0.009,108.7473,"japan"
"415",2005-08-01,-0.3,861.95,1.3,839378,NA,1.45,1.14090938572362,1294.45385717854,6267.82495309653,0.015,111.9535,"japan"
"416",2005-09-01,-0.3,102.57,1.34,847766,NA,1.6,0.76814121286606,1611.87487482637,6459.96665027581,0.029,110.6065,"japan"
"417",2005-10-01,-0.3,948.59,1.45,843563,NA,1.55,0.4,1865.1,6699,0.044,111.239,"japan"
"418",2005-11-01,-0.79,817.86,1.54,841792,NA,1.8,0.206405698769322,1899.78953193219,6816.56661261778,0.107,114.8695,"japan"
"419",2005-12-01,-0.99,594.41,1.44,843268,NA,1.9,0.163739993102698,1840.89717856082,6928.574906024,0.08,118.454,"japan"
"420",2006-01-01,-0.4,908.3,1.47,846897,NA,1.85,0.2,1883.2,7222,0.09,118.4624,"japan"
"421",2006-02-01,-0.1,-394.39,1.55,851666,NA,1.8,0.255690041421315,2141.87690398157,7792.39007791381,0.096,115.4765,"japan"
"422",2006-03-01,-0.1,909.77,1.59,850058,NA,2,0.321343259167592,2413.71418870814,8369.58557748006,0.181,117.8605,"japan"
"423",2006-04-01,-0.2,939.16,1.75,852030,0,2.1,0.4,2415.9,8592,0.301,117.2778,"japan"
"424",2006-05-01,-0.1,610.64,1.91,860242,0,2.45,0.481945246656531,1980.60285214151,8212.91011276399,0.304,117.0695,"japan"
"425",2006-06-01,0.1,356.32,1.82,864112,0,2.5,0.506442525782488,1399.91273327329,7445.04574701873,0.557,111.7305,"japan"
"426",2006-07-01,0.5,799.74,1.91,864878,0,2.45,0.4,1080.9,6616,0.582,114.625,"japan"
"427",2006-08-01,0.3,851.11,1.92,871938,0,2.65,0.138751194174783,1294.92279856349,5986.78428584503,0.574,115.767,"japan"
"428",2006-09-01,0.9,191.76,1.63,878748,0.25,2.5,-0.102668917853099,1770.49043375426,5552.08328629686,0.426,115.9243,"japan"
"429",2006-10-01,0.6,1006.75,1.67,881273,0.25,2.3,-0.0999999999999999,2100.4,5240,0.408,117.2145,"japan"
"430",2006-11-01,0.4,613.38,1.71,885554,0.25,2.35,0.285272198866558,2013.99484249342,5011.54533644848,0.548,118.609,"japan"
"431",2006-12-01,0.3,907.96,1.66,896949,0.25,2.3,0.848677590074355,1786.80330948743,4959.36184853455,0.619,117.3205,"japan"
"432",2007-01-01,0.3,1109.66,1.68,895320,0.25,2.35,1.3,1830.9,5209,0.61,117.322,"japan"
"433",2007-02-01,0,1.79,1.7,895383,0.25,2.4,1.42016001035899,2397.20153516653,5820.44177576845,0.542,120.4471,"japan"
"434",2007-03-01,-0.2,961.48,1.63,905048,0.25,2.3,1.27462522422235,3091.99262459229,6591.39524549085,0.681,120.5047,"japan"
"435",2007-04-01,-0.1,1602.62,1.65,908958,0.5,2.2,1,3360.4,7254,0.629,117.26,"japan"
"436",2007-05-01,0,903.05,1.63,915623,0.5,2.25,0.708161833771569,2850.50642424785,7603.42830121847,0.672,118.9324,"japan"
"437",2007-06-01,0,395.54,1.74,911137,0.5,2.25,0.412080772295514,2022.21878473598,7686.98309542798,0.768,120.7732,"japan"
"438",2007-07-01,-0.2,1245.95,1.87,913572,0.5,2.45,0.1,1538.4,7615,0.828,122.6886,"japan"
"439",2007-08-01,0,681.95,1.8,923718,0.5,2.55,-0.215770308408228,1843.35795302724,7493.95613046877,0.813,121.4148,"japan"
"440",2007-09-01,-0.2,743.64,1.61,932157,0.5,2.55,-0.426652017108108,2507.18038461192,7414.89459501947,0.73,116.7335,"japan"
"441",2007-10-01,-0.2,1608.67,1.68,945601,0.5,2.25,-0.4,2881.4,7465,0.697,115.0435,"japan"
"442",2007-11-01,0.3,999.44,1.61,954484,0.5,2.45,-0.0598954149534735,2531.5580599395,7689.1175472768,0.658,115.8661,"japan"
"443",2007-12-01,0.6,784.39,1.48,970185,0.5,2.2,0.442675444285065,1879.23004718671,7962.73482079044,0.628,111.0729,"japan"
"444",2008-01-01,0.7,866.94,1.5,973365,0.5,2.3,0.9,1560,8119,0.603,112.449,"japan"
"445",2008-02-01,0.7,-106.31,1.43,996044,0.5,2.1,1.1331297459999,1984.10980721478,8053.86997672032,0.486,107.8181,"japan"
"446",2008-03-01,1,935.82,1.36,1007980,0.5,2.15,1.07817246219007,2660.43275997459,7914.53649218916,0.546,107.03,"japan"
"447",2008-04-01,1.2,1096.18,1.28,1015590,0.5,2.1,0.7,2872.5,7911,0.545,100.7562,"japan"
"448",2008-05-01,0.8,458.72,1.56,1003840,0.5,2.1,0.0199690235464679,2152.89160009026,8192.43958287895,0.671,102.6777,"japan"
"449",2008-06-01,1.29,341.1,1.75,996975,0.5,2.4,-0.714624552304602,1030.38335735937,8664.74884008256,0.74,104.3595,"japan"
"450",2008-07-01,1.99,104.1,1.6,1001550,0.5,2.45,-1.2,282.8,9173,0.694,106.9152,"japan"
"451",2008-08-01,2.29,81.91,1.54,1004660,0.5,2.4,-1.2426354698154,442.783051683428,9546.74206213426,0.663,106.8518,"japan"
"452",2008-09-01,2.08,-314.23,1.41,996741,0.5,2.25,-1.09004462334203,1062.24121799534,9553.43111044358,0.599,109.3624,"japan"
"453",2008-10-01,2.08,90.97,1.46,995890,0.5,2.3,-1.1,1447.9,8945,0.669,106.5748,"japan"
"454",2008-11-01,1.68,-75.21,1.47,977723,0.3,2.35,-1.54201973687746,1120.27989687973,7738.88846488031,0.5,99.9659,"japan"
"455",2008-12-01,0.99,-227.5,1.4,1002860,0.3,2.4,-2.33260436173468,455.081400288921,7014.56375518017,0.554,96.9656,"japan"
"456",2009-01-01,0.39,-322.22,1.18,1030650,0.3,2.4,-3.3,41.8000000000002,8117,0.331,91.275,"japan"
"457",2009-02-01,0,-967.93,1.29,1010960,0.1,2.25,-4.2152115086007,293.793657093953,11723.0003746408,0.319,90.1205,"japan"
"458",2009-03-01,-0.1,70.84,1.27,1009350,0.1,2.25,-4.62027867045997,919.870217886019,15836.6842392061,0.352,92.9158,"japan"
"459",2009-04-01,-0.3,-5.4,1.34,1018550,0.1,2.25,-4,1452.7,17794,0.304,97.855,"japan"
"460",2009-05-01,-0.1,48.98,1.41,1011470,0.1,2.3,-2.11565274723827,1553.44177104076,15825.2581847046,0.268,98.92,"japan"
"461",2009-06-01,-1.08,281.39,1.48,1024010,0.1,2.1,0.165570895426431,1397.20809853737,11738.2178065139,0.181,96.6445,"japan"
"462",2009-07-01,-1.75,486.99,1.36,1019180,0.1,2.1,1.7,1287.6,8235,0.191,96.6145,"japan"
"463",2009-08-01,-2.24,365.66,1.41,1022660,0.1,1.9,1.70374842347971,1433.5170365208,7320.89281246673,0.197,94.367,"japan"
"464",2009-09-01,-2.23,165.21,1.31,1042340,0.1,1.95,0.832069162828326,1665.05294352004,8213.8519421456,0.17,94.8971,"japan"
"465",2009-10-01,-2.23,517.63,1.29,1052600,0.1,1.8,0.0999999999999999,1717.6,9435,0.171,91.2748,"japan"
"466",2009-11-01,-2.52,800.06,1.39,1056770,0.1,1.7,0.256214608874993,1434.3567495427,9836.09649135441,0.185,90.3671,"japan"
"467",2009-12-01,-1.86,365.25,1.26,1073710,0.1,1.85,0.983930231038042,1089.74679404913,9591.44849897774,0.18,89.2674,"japan"
"468",2010-01-01,-1.67,542.52,1.28,1049400,0.1,1.65,1.7,1066,9206,0.132,89.9509,"japan"
"469",2010-02-01,-0.99,43.08,1.31,1053070,0.1,1.65,1.9528746225018,1594.65226160469,9052.27677767118,0.124,91.1011,"japan"
"470",2010-03-01,-0.79,638.27,1.3,1051080,0.1,1.65,1.81739509820469,2304.46358398715,8973.13183972121,0.123,90.1395,"japan"
"471",2010-04-01,-0.79,931.93,1.39,1042720,0.1,1.6,1.5,2673.5,8679,0.13,90.7161,"japan"
"472",2010-05-01,-0.79,729.24,1.29,1046870,0.1,1.65,1.18784245667336,2355.9934632978,8002.75936092382,0.13,93.4527,"japan"
"473",2010-06-01,-0.69,309.12,1.26,1041320,0.1,1.6,0.990933820587642,1710.839610743,7267.06117917445,0.14,91.973,"japan"
"474",2010-07-01,-0.69,670.52,1.09,1050240,0.1,1.45,1,1273.1,6917,0.138,90.8059,"japan"
"475",2010-08-01,-1,784.61,1.07,1063510,0.1,1.45,1.24390369895289,1414.39610742632,7208.42651937426,0.131,87.5005,"japan"
"476",2010-09-01,-1.09,63.75,0.96,1070140,0.1,1.4,1.50405480462993,1852.58908415194,7640.2160361736,0.109,85.3727,"japan"
"477",2010-10-01,-0.89,774.31,0.93,1109590,0.1,1.45,1.5,2142.1,7522,0.112,84.3571,"japan"
"478",2010-11-01,-0.2,812.62,0.92,1118120,0,1.3,1.04024645121877,1973.16284773767,6533.09011713468,0.117,81.7285,"japan"
"479",2010-12-01,-0.3,157.62,1.17,1101030,0,1.4,0.289143257188948,1579.26331190848,5831.51912057562,0.155,82.518,"japan"
"480",2011-01-01,-0.4,719.55,1.12,1096180,0,1.6,-0.5,1329.7,6945,0.143,83.3376,"japan"
"481",2011-02-01,-0.6,-497.15,1.21,1092980,0,1.5,-1.11970431864279,1471.21546458595,10714.4352343092,0.15,82.625,"japan"
"482",2011-03-01,-0.5,636.98,1.26,1091480,0,1.65,-1.5458130185709,1760.32803858452,15233.4852593017,0.18,82.5368,"japan"
"483",2011-04-01,-0.5,170.93,1.26,1116020,0,1.6,-1.8,1831,17909,0.149,81.647,"japan"
"484",2011-05-01,-0.5,-477.73,1.21,1135550,0,1.7,-1.86883658405501,1449.07529391852,17020.0207974802,0.16,83.1771,"japan"
"485",2011-06-01,-0.4,-860.68,1.15,1139520,0,1.55,-1.59848377549793,907.924533753459,14334.3546570324,0.15,81.1257,"japan"
"486",2011-07-01,-0.4,64.45,1.14,1137810,0,1.5,-0.8,632.8,12492,0.13,80.4259,"japan"
"487",2011-08-01,0.2,69.74,1.09,1150880,0,1.5,0.56542102523321,898.435211591811,13274.3334276218,0.126,79.2425,"japan"
"488",2011-09-01,0.2,-777.45,1.04,1218500,0,1.35,1.93604441685891,1377.48864121646,15028.2442607169,0.117,76.9657,"japan"
"489",2011-10-01,0,288.77,1.03,1200590,0,1.4,2.6,1592.1,15242,0.114,76.7957,"japan"
"490",2011-11-01,-0.2,-283.01,1.05,1209880,0,1.4,2.10344877941847,1226.50608193646,12360.4603068476,0.114,76.643,"japan"
"491",2011-12-01,-0.5,-691.23,1.07,1304760,0,1.4,1.02467647843266,613.332012491803,8654.85348528505,0.121,77.5595,"japan"
"492",2012-01-01,-0.2,-208.3,0.99,1295840,0,1.4,0.2,247.3,7353,0.119,77.7967,"japan"
"493",2012-02-01,0.1,-1490.67,0.97,1306670,0,1.4,0.22078385709292,464.773793995698,10496.9734931361,0.124,76.964,"japan"
"494",2012-03-01,0.3,25.89,0.96,1302880,0,1.4,0.698583002743796,968.683308816325,15385.8603166614,0.109,78.47,"japan"
"495",2012-04-01,0.5,-81.83,0.99,1288700,0,1.35,1,1303.6,18133,0.109,82.4659,"japan"
"496",2012-05-01,0.5,-518.42,0.89,1289540,0,1.35,0.672675051469113,1148.9468902289,16046.3864613488,0.11,81.2524,"japan"
