"","Date","Infl_d","BOT_d","Yield_d","FER_d","Int_d","PrimeRate_d","GDPG_d","CA_d","FDI_d","Country.x","Infl_f","BOT_f","Yield_f","FER_f","Int_f","PrimeRate_f","GDPG_f","CA_f","FDI_f","Country.y","Exchange","Exchange_fut","Pct_Chg","ScaledEx","ScaledEx_fut"
"1","1971-02-01",5.3,110,6.09,14699,NA,6.29,29.521168807174,2743.11438836244,-837.376849906196,"usa",1,301,NA,4799.1,NA,7,-6.54846670366576,771.781278626564,794683.420960214,"canada",1.0118,NA,NA,-1.19838704865612,NA
"2","1971-02-01",5.3,110,6.09,14699,NA,6.29,29.521168807174,2743.11438836244,-837.376849906196,"usa",5.79,-438.1,NA,NA,NA,NA,13032.2165800125,12875.6856994987,-5408490.52638378,"switzerland",4.3053,NA,NA,3.54459809985154,NA
"3","1971-02-01",5.3,110,6.09,14699,NA,6.29,29.521168807174,2743.11438836244,-837.376849906196,"usa",6.58,-117.3,NA,4532,NA,8.5,-15420.6808738051,-41035826.7754392,1031419176.65415,"japan",358.02,NA,NA,2.61467765683825,NA
"4","1971-02-01",5.3,110,6.09,14699,NA,6.29,29.521168807174,2743.11438836244,-837.376849906196,"usa",7.5,-802,NA,NA,NA,NA,-11492.0601371706,-52561465.0767643,NA,"norway",7.1411,NA,NA,0.523692125579463,NA
"5","1971-02-01",5.3,110,6.09,14699,NA,6.29,29.521168807174,2743.11438836244,-837.376849906196,"usa",15.9,-70.63,NA,593.8,NA,NA,-0.308949384788403,2614352.48145059,-11202.1180132671,"korea",-620667.968925132,NA,NA,-5.38262249707717,NA
"6","1971-02-01",5.3,110,6.09,14699,NA,6.29,29.521168807174,2743.11438836244,-837.376849906196,"usa",NA,-573,NA,NA,NA,NA,-531278.661209377,7135958349.45289,NA,"denmark",7.4846,NA,NA,0.67295721912101,NA
"7","1971-02-01",5.3,110,6.09,14699,NA,6.29,29.521168807174,2743.11438836244,-837.376849906196,"usa",NA,-9.3,NA,NA,NA,NA,-79362.3833313509,-1066549.01444918,165174770.863639,"new_zealand",0.893335715561908,NA,NA,-1.39405694125106,NA
"8","1971-02-01",5.3,110,6.09,14699,NA,6.29,29.521168807174,2743.11438836244,-837.376849906196,"usa",NA,30,NA,NA,NA,NA,-380034.726943468,-155976.570622178,182223.485031321,"sweden",4.3053,NA,NA,3.54459809985154,NA
"9","1971-02-01",5.3,110,6.09,14699,NA,6.29,29.521168807174,2743.11438836244,-837.376849906196,"usa",NA,NA,NA,11000,NA,NA,-189868.767092329,-268.174194709393,60718.9788535731,"mexico",94098.2462665213,NA,NA,3.63308021854019,NA
"10","1971-02-01",5.3,110,6.09,14699,NA,6.29,29.521168807174,2743.11438836244,-837.376849906196,"usa",NA,NA,NA,NA,NA,8,-3.25963722083785,310.861212932936,399.356210092395,"uk",0.690703135792237,NA,NA,1.15697125109185,NA
"11","1971-03-01",5,238,6.14,14534,NA,5.88,18.7440230784252,1543.42600225856,-178.38283872791,"usa",1.5,213,NA,4850.3,NA,7,-3.13901631109593,328.789054660502,776032.619357256,"canada",1.0075,NA,NA,-1.22380632567185,NA
"12","1971-03-01",5,238,6.14,14534,NA,5.88,18.7440230784252,1543.42600225856,-178.38283872791,"usa",6.24,-556.4,NA,NA,NA,NA,12702.2550119195,11239.6130649006,-5328626.16835915,"switzerland",4.2981,NA,NA,3.53477384234538,NA
"13","1971-03-01",5,238,6.14,14534,NA,5.88,18.7440230784252,1543.42600225856,-178.38283872791,"usa",6.25,29.17,NA,4868,NA,8.5,-15042.0232205979,-40336365.7567424,1021390961.99797,"japan",357.545,NA,NA,2.60828624604239,NA
"14","1971-03-01",5,238,6.14,14534,NA,5.88,18.7440230784252,1543.42600225856,-178.38283872791,"usa",6.9,-717,NA,NA,NA,NA,-11125.5988424123,-51348656.7239,NA,"norway",7.1425,NA,NA,0.525027921742042,NA
"15","1971-03-01",5,238,6.14,14534,NA,5.88,18.7440230784252,1543.42600225856,-178.38283872791,"usa",15.9,-144.84,NA,566.5,NA,NA,1.68950666583773,2545154.35518911,1307.77501691538,"korea",-605908.037465049,NA,NA,-5.24683589014172,NA
"16","1971-03-01",5,238,6.14,14534,NA,5.88,18.7440230784252,1543.42600225856,-178.38283872791,"usa",NA,-580,NA,NA,NA,NA,-524911.810812536,7084137528.52769,NA,"denmark",7.4854,NA,NA,0.673580132251972,NA
"17","1971-03-01",5,238,6.14,14534,NA,5.88,18.7440230784252,1543.42600225856,-178.38283872791,"usa",NA,30,NA,NA,NA,NA,-375885.298572821,-152632.329536348,179223.025714849,"sweden",4.2981,NA,NA,3.53477384234538,NA
"18","1971-03-01",5,238,6.14,14534,NA,5.88,18.7440230784252,1543.42600225856,-178.38283872791,"usa",NA,43.41,NA,NA,NA,NA,-78204.4034642842,-1051311.10104904,163517978.047771,"new_zealand",0.888888888888889,NA,NA,-1.40498469342183,NA
"19","1971-03-01",5,238,6.14,14534,NA,5.88,18.7440230784252,1543.42600225856,-178.38283872791,"usa",NA,NA,NA,11100,NA,NA,-187795.195901824,-280.675307513387,75855.5619117996,"mexico",93083.5839904011,NA,NA,3.58811048738335,NA
"20","1971-03-01",5,238,6.14,14534,NA,5.88,18.7440230784252,1543.42600225856,-178.38283872791,"usa",NA,NA,NA,NA,NA,8,-1.98138575253267,247.218559247248,306.710385271526,"uk",0.694830461367426,NA,NA,1.20179970886245,NA
"21","1971-04-01",4.7,269,5.53,14342,NA,5.44,11.1,683,196,"usa",1.5,271,NA,4844.7,NA,6.5,-0.57,30,757675.762844115,"canada",1.0064,NA,NA,-1.23030893142007,NA
"22","1971-04-01",4.7,269,5.53,14342,NA,5.44,11.1,683,196,"usa",5.26,151.53,NA,5458,NA,8.5,-14669.6090122586,-39644896.4779355,1011427953.76162,"japan",357.5187,NA,NA,2.60793236371832,NA
"23","1971-04-01",4.7,269,5.53,14342,NA,5.44,11.1,683,196,"usa",6.68,-670.9,NA,NA,NA,NA,12377.9077699056,9740.25062240329,-5249548.4489238,"switzerland",4.3003,NA,NA,3.5377756988056,NA
"24","1971-04-01",4.7,269,5.53,14342,NA,5.44,11.1,683,196,"usa",6.8,-617,NA,NA,NA,NA,-10767.0015071706,-50154631.0607458,NA,"norway",7.1377,NA,NA,0.520448049184629,NA
"25","1971-04-01",4.7,269,5.53,14342,NA,5.44,11.1,683,196,"usa",10.3,-23.78,NA,NA,NA,NA,-77057.7401729335,-1036219.20493193,161872300.467945,"new_zealand",0.888572951839346,NA,NA,-1.40576108567474,NA
"26","1971-04-01",4.7,269,5.53,14342,NA,5.44,11.1,683,196,"usa",15.5,-95.47,NA,570,NA,NA,2.9,2477186.51811984,9105,"korea",-591383.747334724,NA,NA,-5.11321710740709,NA
"27","1971-04-01",4.7,269,5.53,14342,NA,5.44,11.1,683,196,"usa",NA,-1131,NA,NA,NA,NA,-518596.023216164,7032568182.85256,NA,"denmark",7.4808,NA,NA,0.66999838174894,NA
"28","1971-04-01",4.7,269,5.53,14342,NA,5.44,11.1,683,196,"usa",NA,104,NA,NA,NA,8,-0.9,220,241,"uk",0.667512182097323,NA,NA,0.905085454967139,NA
"29","1971-04-01",4.7,269,5.53,14342,NA,5.44,11.1,683,196,"usa",NA,300,NA,NA,NA,NA,-371766.181925905,-149336.209072187,176254.297350019,"sweden",4.3003,NA,NA,3.5377756988056,NA
"30","1971-04-01",4.7,269,5.53,14342,NA,5.44,11.1,683,196,"usa",NA,NA,NA,11500,NA,NA,-185736.776154685,-293,85028,"mexico",92076.2419598142,NA,NA,3.54346518878045,NA
"31","1971-05-01",4.2,-70,6.08,14307,NA,5.28,6.12243290523186,107.206751957141,338.623518129387,"usa",2,189,NA,4853.9,NA,6.5,1.2541377851776,-149.771070540128,739610.518087457,"canada",1.0077,NA,NA,-1.22262403371763,NA
"32","1971-05-01",4.2,-70,6.08,14307,NA,5.28,6.12243290523186,107.206751957141,338.623518129387,"usa",5.83,86,NA,5777,NA,8.5,-14303.3863969353,-38961373.031611,1001529939.27844,"japan",357.5032,NA,NA,2.60772380189235,NA
"33","1971-05-01",4.2,-70,6.08,14307,NA,5.28,6.12243290523186,107.206751957141,338.623518129387,"usa",6.2,-984,NA,NA,NA,NA,-10416.1829462601,-48979241.6428574,NA,"norway",7.1287,NA,NA,0.511860788139481,NA
"34","1971-05-01",4.2,-70,6.08,14307,NA,5.28,6.12243290523186,107.206751957141,338.623518129387,"usa",6.87,-492.1,NA,NA,NA,NA,12059.1267058229,8372.19096459936,-5171253.46813561,"switzerland",4.2987,NA,NA,3.53559253047089,NA
"35","1971-05-01",4.2,-70,6.08,14307,NA,5.28,6.12243290523186,107.206751957141,338.623518129387,"usa",12.6,-130.76,NA,570.3,NA,NA,3.45216024732805,2410437.94802057,12982.8902693201,"korea",-577093.202134155,NA,NA,-4.98174870260516,NA
"36","1971-05-01",4.2,-70,6.08,14307,NA,5.28,6.12243290523186,107.206751957141,338.623518129387,"usa",NA,-334,NA,NA,NA,NA,-512331.092864705,6981249700.79785,NA,"denmark",7.4887,NA,NA,0.676149648917189,NA
"37","1971-05-01",4.2,-70,6.08,14307,NA,5.28,6.12243290523186,107.206751957141,338.623518129387,"usa",NA,-100,NA,NA,NA,NA,-367677.265891611,-146087.860711177,173317.146580349,"sweden",4.2987,NA,NA,3.53559253047089,NA
"38","1971-05-01",4.2,-70,6.08,14307,NA,5.28,6.12243290523186,107.206751957141,338.623518129387,"usa",NA,25.42,NA,NA,NA,NA,-75922.3379017433,-1021272.62239414,160237700.716753,"new_zealand",0.888888888888889,NA,NA,-1.40498469342183,NA
"39","1971-05-01",4.2,-70,6.08,14307,NA,5.28,6.12243290523186,107.206751957141,338.623518129387,"usa",NA,NA,NA,11700,NA,NA,-183693.452295358,-304.392716613677,89291.8486737298,"mexico",91076.1936747607,NA,NA,3.49914314825414,NA
"40","1971-05-01",4.2,-70,6.08,14307,NA,5.28,6.12243290523186,107.206751957141,338.623518129387,"usa",NA,NA,NA,NA,NA,7,-0.0117762595361333,221.316646302302,198.076906129669,"uk",0.658154534684744,NA,NA,0.803448476196027,NA
"41","1971-06-01",4.4,-89,6.38,13811,NA,5.46,3.34465512745409,-238.58337149965,302.339567512103,"usa",2,218,NA,4878.7,NA,6.5,2.42895259999241,-235.709342145066,721834.551753948,"canada",1.0087,NA,NA,-1.21671257394653,NA
"42","1971-06-01",4.4,-89,6.38,13811,NA,5.46,3.34465512745409,-238.58337149965,302.339567512103,"usa",6.46,89.1,NA,6916,NA,8.5,-13943.3035227761,-38285749.5103616,991696705.881777,"japan",357.413,NA,NA,2.60651010662122,NA
"43","1971-06-01",4.4,-89,6.38,13811,NA,5.46,3.34465512745409,-238.58337149965,302.339567512103,"usa",6.8,-1098,NA,NA,NA,NA,-10073.0579744959,-47822342.0257901,NA,"norway",7.1145,NA,NA,0.498311998490469,NA
"44","1971-06-01",4.4,-89,6.38,13811,NA,5.46,3.34465512745409,-238.58337149965,302.339567512103,"usa",6.98,-646.9,NA,NA,NA,NA,11745.863671523,7130.02668408139,-5093737.32605246,"switzerland",4.1242,NA,NA,3.29749073396743,NA
"45","1971-06-01",4.4,-89,6.38,13811,NA,5.46,3.34465512745409,-238.58337149965,302.339567512103,"usa",11.7,-120.77,NA,573.8,NA,NA,3.47561703745151,2344897.62266906,13734.779158209,"korea",-563034.505463343,NA,NA,-4.85241322946784,NA
"46","1971-06-01",4.4,-89,6.38,13811,NA,5.46,3.34465512745409,-238.58337149965,302.339567512103,"usa",NA,-595,NA,NA,NA,NA,-506116.814202605,6930181470.73394,NA,"denmark",7.4998,NA,NA,0.684792568609287,NA
"47","1971-06-01",4.4,-89,6.38,13811,NA,5.46,3.34465512745409,-238.58337149965,302.339567512103,"usa",NA,19.93,NA,NA,NA,NA,-74798.141095158,-1006470.64973197,158614141.386787,"new_zealand",0.888572951839346,NA,NA,-1.40576108567474,NA
"48","1971-06-01",4.4,-89,6.38,13811,NA,5.46,3.34465512745409,-238.58337149965,302.339567512103,"usa",NA,350,NA,NA,NA,NA,-363618.439358826,-142886.935934799,170411.420049357,"sweden",4.1242,NA,NA,3.29749073396743,NA
"49","1971-06-01",4.4,-89,6.38,13811,NA,5.46,3.34465512745409,-238.58337149965,302.339567512103,"usa",NA,NA,NA,11600,NA,NA,-181665.168768286,-314.097901798862,89702.6634885446,"mexico",90083.4126352404,NA,NA,3.45514319132705,NA
"50","1971-06-01",4.4,-89,6.38,13811,NA,5.46,3.34465512745409,-238.58337149965,302.339567512103,"usa",NA,NA,NA,NA,NA,7,0.686989172562632,243.279609265265,173.792955512385,"uk",0.651763018966304,NA,NA,0.734027785423142,NA
"51","1971-07-01",4.6,-292,6.7,13504,NA,5.5,2.3,-409,140,"usa",2.5,196,NA,4851.8,NA,6.5,3.05,-253,704345.530510256,"canada",1.0213,NA,NA,-1.14222818083065,NA
"52","1971-07-01",4.6,-292,6.7,13504,NA,5.5,2.3,-409,140,"usa",6.59,-506.7,NA,NA,NA,NA,11438.070518858,6008.35037344197,-5016996.1227322,"switzerland",4.0938,NA,NA,3.25601053560809,NA
"53","1971-07-01",4.6,-292,6.7,13504,NA,5.5,2.3,-409,140,"usa",6.7,-1081,NA,NA,NA,NA,-9737.54140669254,-46683785.7650997,NA,"norway",7.1111,NA,NA,0.495067922095636,NA
"54","1971-07-01",4.6,-292,6.7,13504,NA,5.5,2.3,-409,140,"usa",7.08,125.65,NA,7599,NA,8.5,-13589.3085379292,-37617980.0067799,981928040.904952,"japan",357.4118,NA,NA,2.60649395989921,NA
"55","1971-07-01",4.6,-292,6.7,13504,NA,5.5,2.3,-409,140,"usa",11,-5.14,NA,NA,NA,NA,-73685.0941976221,-991812.583241716,157001585.07064,"new_zealand",0.888494002665482,NA,NA,-1.40595509751048,NA
"56","1971-07-01",4.6,-292,6.7,13504,NA,5.5,2.3,-409,140,"usa",14,-136.92,NA,581.5,NA,NA,3.1,2280554.51984309,12154,"korea",-549205.760922287,NA,NA,-4.72519324172701,NA
"57","1971-07-01",4.6,-292,6.7,13504,NA,5.5,2.3,-409,140,"usa",NA,-792,NA,NA,NA,NA,-499952.981674306,6879362881.03119,NA,"denmark",7.4949,NA,NA,0.680977225682145,NA
"58","1971-07-01",4.6,-292,6.7,13504,NA,5.5,2.3,-409,140,"usa",NA,183,NA,NA,NA,7,1.2,278,164,"uk",0.651975485721737,NA,NA,0.736335467916339,NA
"59","1971-07-01",4.6,-292,6.7,13504,NA,5.5,2.3,-409,140,"usa",NA,590,NA,NA,NA,NA,-359589.591216441,-139733.086224535,167536.964400562,"sweden",4.0938,NA,NA,3.25601053560809,NA
"60","1971-07-01",4.6,-292,6.7,13504,NA,5.5,2.3,-409,140,"usa",NA,NA,NA,12000,NA,NA,-179651.870017914,-321.36,87316,"mexico",89097.8723412533,NA,NA,3.4114641435218,NA
"61","1971-08-01",4.4,-222,6.85,13283,NA,5.91,2.45890812090986,-463.179977541737,-85.1050405037113,"usa",2.4,227,NA,4923.8,NA,6.5,3.22149875309907,-230.093483256166,687141.121023047,"canada",1.0213,NA,NA,-1.14222818083065,NA
"62","1971-08-01",4.4,-222,6.85,13283,NA,5.91,2.45890812090986,-463.179977541737,-85.1050405037113,"usa",5.5,-937,NA,NA,NA,NA,-9409.54805766499,-45563426.4163416,NA,"norway",7.1059,NA,NA,0.490106393491772,NA
"63","1971-08-01",4.4,-222,6.85,13283,NA,5.91,2.45890812090986,-463.179977541737,-85.1050405037113,"usa",6.75,-472.3,NA,NA,NA,NA,11135.6990996795,5001.75462527371,-4941025.95823272,"switzerland",4.0946,NA,NA,3.25710211977544,NA
"64","1971-08-01",4.4,-222,6.85,13283,NA,5.91,2.45890812090986,-463.179977541737,-85.1050405037113,"usa",6.77,176.86,NA,7927,NA,8.5,-13241.3495905428,-36958018.6134583,972223731.6813,"japan",357.4043,NA,NA,2.60639304288665,NA
"65","1971-08-01",4.4,-222,6.85,13283,NA,5.91,2.45890812090986,-463.179977541737,-85.1050405037113,"usa",15.1,-139.69,NA,578.9,NA,NA,2.44845720095531,2217397.61732045,9214.70140298503,"korea",-535605.072110989,NA,NA,-4.60007129311461,NA
"66","1971-08-01",4.4,-222,6.85,13283,NA,5.91,2.45890812090986,-463.179977541737,-85.1050405037113,"usa",NA,-563,NA,NA,NA,NA,-493839.389724254,6828793320.05999,NA,"denmark",7.4993,NA,NA,0.684403247902436,NA
"67","1971-08-01",4.4,-222,6.85,13283,NA,5.91,2.45890812090986,-463.179977541737,-85.1050405037113,"usa",NA,-10,NA,NA,NA,NA,-355590.610353343,-136625.963061865,164693.626277483,"sweden",4.0946,NA,NA,3.25710211977544,NA
"68","1971-08-01",4.4,-222,6.85,13283,NA,5.91,2.45890812090986,-463.179977541737,-85.1050405037113,"usa",NA,-0.89,NA,NA,NA,NA,-72583.1416535799,-977297.719219675,155399994.360905,"new_zealand",0.888651915044877,NA,NA,-1.40556703935719,NA
"69","1971-08-01",4.4,-222,6.85,13283,NA,5.91,2.45890812090986,-463.179977541737,-85.1050405037113,"usa",NA,NA,NA,12200,NA,NA,-177653.500488687,-325.473743915477,83231.5731981046,"mexico",88119.5462927996,NA,NA,3.36810483036104,NA
"70","1971-08-01",4.4,-222,6.85,13283,NA,5.91,2.45890812090986,-463.179977541737,-85.1050405037113,"usa",NA,NA,NA,NA,NA,7,1.52497689346557,316.966083323324,164.250423940263,"uk",0.641930928232122,NA,NA,0.627237696721745,NA
"71","1971-09-01",4.6,-210,6.28,12128,5.5,6,3.04024914705158,-478.289005595468,-267.932241890381,"usa",3.4,271,NA,4992.2,NA,6.5,3.08232047656092,-208.501246929002,670218.989958987,"canada",1.013,NA,NA,-1.1912932969308,NA
"72","1971-09-01",4.6,-210,6.28,12128,5.5,6,3.04024914705158,-478.289005595468,-267.932241890381,"usa",6.1,-551,NA,NA,NA,NA,-9088.99274222804,-44461117.5350714,NA,"norway",7.0219,NA,NA,0.409958623737053,NA
"73","1971-09-01",4.6,-210,6.28,12128,5.5,6,3.04024914705158,-478.289005595468,-267.932241890381,"usa",6.55,-534.2,NA,NA,NA,NA,10838.7012658396,4104.83203216918,-4865822.93261188,"switzerland",4.0306,NA,NA,3.16977538638735,NA
"74","1971-09-01",4.6,-210,6.28,12128,5.5,6,3.04024914705158,-478.289005595468,-267.932241890381,"usa",7.1,209.45,NA,12514,NA,8.5,-12899.3748287649,-36305819.4229896,962583565.544156,"japan",355.78,NA,NA,2.58453710908514,NA
"75","1971-09-01",4.6,-210,6.28,12128,5.5,6,3.04024914705158,-478.289005595468,-267.932241890381,"usa",15.4,-126.63,NA,575.3,NA,NA,1.6182104517078,2155415.89287892,6614.29307529016,"korea",-522230.542629447,NA,NA,-4.47702993736251,NA
"76","1971-09-01",4.6,-210,6.28,12128,5.5,6,3.04024914705158,-478.289005595468,-267.932241890381,"usa",NA,-241,NA,NA,NA,NA,-487775.832796894,6778472176.1907,NA,"denmark",7.444,NA,NA,0.641344377724688,NA
"77","1971-09-01",4.6,-210,6.28,12128,5.5,6,3.04024914705158,-478.289005595468,-267.932241890381,"usa",NA,19.34,NA,NA,NA,NA,-71492.227907476,-962925.353962141,153809331.850174,"new_zealand",0.882768361581921,NA,NA,-1.42002544281077,NA
"78","1971-09-01",4.6,-210,6.28,12128,5.5,6,3.04024914705158,-478.289005595468,-267.932241890381,"usa",NA,140,NA,NA,NA,NA,-351621.385658421,-133565.217928272,161881.252323638,"sweden",4.0306,NA,NA,3.16977538638735,NA
"79","1971-09-01",4.6,-210,6.28,12128,5.5,6,3.04024914705158,-478.289005595468,-267.932241890381,"usa",NA,NA,NA,12500,NA,NA,-175670.004625049,-325.935019259445,78725.7358106798,"mexico",87148.4079898792,NA,NA,3.32506407736741,NA
"80","1971-09-01",4.6,-210,6.28,12128,5.5,6,3.04024914705158,-478.289005595468,-267.932241890381,"usa",NA,NA,NA,NA,NA,7,1.63570839159254,349.174738874876,168.898741664517,"uk",0.6426735218509,NA,NA,0.635303289337027,NA
"81","1971-10-01",4.1,345,6,12130,5.13,6,3.2,-536,-293,"usa",3.4,188,NA,4991.6,NA,6.5,2.78,-233,653576.803984743,"canada",1.013,NA,NA,-1.1912932969308,NA
"82","1971-10-01",4.1,345,6,12130,5.13,6,3.2,-536,-293,"usa",5.5,-1198,NA,NA,NA,NA,-8775.7902751965,-43376712.6768447,NA,"norway",6.8993,NA,NA,0.292981045499809,NA
"83","1971-10-01",4.1,345,6,12130,5.13,6,3.2,-536,-293,"usa",6.68,-529.7,NA,NA,NA,NA,10547.02886919,3312.17518672099,-4791383.14592756,"switzerland",3.9812,NA,NA,3.10237006405341,NA
"84","1971-10-01",4.1,345,6,12130,5.13,6,3.2,-536,-293,"usa",7.9,204.04,NA,13384,NA,8.2,-12563.3324007438,-35661336.5279663,953007329.826853,"japan",338.021,NA,NA,2.34557907893004,NA
"85","1971-10-01",4.1,345,6,12130,5.13,6,3.2,-536,-293,"usa",11.1,-32.15,NA,NA,NA,NA,-70412.2974037547,-948694.783765413,152229560.131039,"new_zealand",0.870322019147084,NA,NA,-1.4506114214336,NA
"86","1971-10-01",4.1,345,6,12130,5.13,6,3.2,-536,-293,"usa",14.5,-98.61,NA,572,NA,NA,0.7,2094598.32429626,6231,"korea",-509080.276077662,NA,NA,-4.35605172820261,NA
"87","1971-10-01",4.1,345,6,12130,5.13,6,3.2,-536,-293,"usa",NA,-471,NA,NA,NA,NA,-481762.105336669,6728398837.7937,NA,"denmark",7.3141,NA,NA,0.540198858084734,NA
"88","1971-10-01",4.1,345,6,12130,5.13,6,3.2,-536,-293,"usa",NA,220,NA,NA,NA,NA,-347681.806020566,-130550.502305238,159099.689182546,"sweden",3.9812,NA,NA,3.10237006405341,NA
"89","1971-10-01",4.1,345,6,12130,5.13,6,3.2,-536,-293,"usa",NA,304,NA,NA,5,6,1.5,363,172,"uk",0.642013353877761,NA,NA,0.628132953106887,NA
"90","1971-10-01",4.1,345,6,12130,5.13,6,3.2,-536,-293,"usa",NA,NA,NA,12400,NA,NA,-173701.326871444,-322.29,75119,"mexico",86184.430932492,NA,NA,3.28234071006354,NA
"91","1971-11-01",3.8,-699,5.87,12146,5.13,5.9,2.40860127779538,-695.449804753157,-97.018170929357,"usa",3.9,124,NA,5071.5,NA,6.25,2.41875609131502,-332.040181620394,637212.229766982,"canada",1.0047,NA,NA,-1.24035841303094,NA
"92","1971-11-01",3.8,-699,5.87,12146,5.13,5.9,2.40860127779538,-695.449804753157,-97.018170929357,"usa",6,-903,NA,NA,NA,NA,-8469.85547138518,-42310065.397217,NA,"norway",6.8498,NA,NA,0.245751109751493,NA
"93","1971-11-01",3.8,-699,5.87,12146,5.13,5.9,2.40860127779538,-695.449804753157,-97.018170929357,"usa",6.56,-382.6,NA,NA,NA,NA,10260.6337615825,2618.37668152172,-4717702.69823762,"switzerland",3.975,NA,NA,3.09391028675644,NA
"94","1971-11-01",3.8,-699,5.87,12146,5.13,5.9,2.40860127779538,-695.449804753157,-97.018170929357,"usa",6.59,140.14,NA,14098,NA,8.2,-12233.1704546276,-35024524.020981,943494811.862724,"japan",331.1105,NA,NA,2.25259414355153,NA
"95","1971-11-01",3.8,-699,5.87,12146,5.13,5.9,2.40860127779538,-695.449804753157,-97.018170929357,"usa",11.4,-81.19,NA,565.6,NA,NA,-0.183026088186314,2034933.88935025,9038.97078540644,"korea",-496152.376055634,NA,NA,-4.23711921936683,NA
"96","1971-11-01",3.8,-699,5.87,12146,5.13,5.9,2.40860127779538,-695.449804753157,-97.018170929357,"usa",NA,-374,NA,NA,NA,NA,-475798.001788024,6678572693.23934,NA,"denmark",7.2634,NA,NA,0.500721738410017,NA
"97","1971-11-01",3.8,-699,5.87,12146,5.13,5.9,2.40860127779538,-695.449804753157,-97.018170929357,"usa",NA,-3.67,NA,NA,NA,NA,-69343.2945868606,-934605.304925785,150660641.796094,"new_zealand",0.862961684501208,NA,NA,-1.46869890691893,NA
"98","1971-11-01",3.8,-699,5.87,12146,5.13,5.9,2.40860127779538,-695.449804753157,-97.018170929357,"usa",NA,140,NA,NA,NA,NA,-343771.760328664,-127581.467674242,156348.783497724,"sweden",3.975,NA,NA,3.09391028675644,NA
"99","1971-11-01",3.8,-699,5.87,12146,5.13,5.9,2.40860127779538,-695.449804753157,-97.018170929357,"usa",NA,NA,NA,13700,NA,NA,-171747.411672318,-313.833418835528,73511.0807560739,"mexico",85227.5886206381,NA,NA,3.23993355397206,NA
"100","1971-11-01",3.8,-699,5.87,12146,5.13,5.9,2.40860127779538,-695.449804753157,-97.018170929357,"usa",NA,NA,NA,NA,5,6,1.11557238937755,349.930131515512,169.106583294462,"uk",0.646997929606625,NA,NA,0.68227233186319,NA
"101","1971-12-01",3.3,-159,5.93,12130,5.13,5.53,1.39434828433961,-925.630976488848,174.537548197569,"usa",3.9,101,NA,5273.6,NA,6,1.9295432715417,-468.767151620406,621122.933972372,"canada",1.0039,NA,NA,-1.24508758084782,NA
"102","1971-12-01",3.3,-159,5.93,12130,5.13,5.53,1.39434828433961,-925.630976488848,174.537548197569,"usa",5.69,113.75,NA,14836,NA,8.2,-11908.8371385645,-34395335.9946263,934045798.985101,"japan",328.752,NA,NA,2.22085910699988,NA
"103","1971-12-01",3.3,-159,5.93,12130,5.13,5.53,1.39434828433961,-925.630976488848,174.537548197569,"usa",6,-1008,NA,NA,NA,NA,-8171.10314560889,-41261029.2517439,NA,"norway",6.8595,NA,NA,0.25500626887793,NA
"104","1971-12-01",3.3,-159,5.93,12130,5.13,5.53,1.39434828433961,-925.630976488848,174.537548197569,"usa",6.56,-419,NA,NA,NA,NA,9979.46779486914,2018.02910916397,-4644777.68959993,"switzerland",3.9834,NA,NA,3.10537192051363,NA
"105","1971-12-01",3.3,-159,5.93,12130,5.13,5.53,1.39434828433961,-925.630976488848,174.537548197569,"usa",11.8,-89.61,NA,571.8,NA,NA,-0.778088473912336,1976411.56581868,12396.0485406304,"korea",-483444.946163362,NA,NA,-4.12021496458704,NA
"106","1971-12-01",3.3,-159,5.93,12130,5.13,5.53,1.39434828433961,-925.630976488848,174.537548197569,"usa",NA,-587,NA,NA,NA,NA,-469883.316595404,6628993130.898,NA,"denmark",7.2594,NA,NA,0.497607172755208,NA
"107","1971-12-01",3.3,-159,5.93,12130,5.13,5.53,1.39434828433961,-925.630976488848,174.537548197569,"usa",NA,-30.62,NA,NA,NA,NA,-68285.1639012381,-920656.213739555,149102539.437931,"new_zealand",0.861994655633135,NA,NA,-1.47107530982134,NA
"108","1971-12-01",3.3,-159,5.93,12130,5.13,5.53,1.39434828433961,-925.630976488848,174.537548197569,"usa",NA,330,NA,NA,NA,NA,-339891.137471606,-124657.765516768,153628.381912693,"sweden",3.9834,NA,NA,3.10537192051363,NA
"109","1971-12-01",3.3,-159,5.93,12130,5.13,5.53,1.39434828433961,-925.630976488848,174.537548197569,"usa",NA,NA,NA,13900,NA,NA,-169808.203472113,-298.85424338558,74118.5043798473,"mexico",84277.8545543175,NA,NA,3.19784143461562,NA
"110","1971-12-01",3.3,-159,5.93,12130,5.13,5.53,1.39434828433961,-925.630976488848,174.537548197569,"usa",NA,NA,NA,NA,5,6,0.599806890696831,313.910324124119,161.760225977695,"uk",0.668091929449492,NA,NA,0.911382312150046,NA
"111","1972-01-01",3.3,-187,5.89,12315,4.5,5.49,1.2,-1173,324,"usa",4.75,274.39,NA,15235,NA,8.2,-11590.2806007025,-33773726.5414948,924660078.527321,"japan",320.0727,NA,NA,2.10407390337776,NA
"112","1972-01-01",3.3,-187,5.89,12315,4.5,5.49,1.2,-1173,324,"usa",4.8,-816,NA,NA,NA,NA,-7879.44811268246,-40229457.7959809,NA,"norway",6.7496,NA,NA,0.150146270115507,NA
