"","Date","Infl_f","BOT_f","Yield_f","FER_f","Int_f","PrimeRate_f","1Y_Yield","GDPG_f","CA_f","FDI_f","Exchange","Country"
"374",2002-03-01,2.6,551.87,6.87,105092,4,6.71,2.56350854815577,634.785006961367,3203737.94067858,306426.670046759,1320.5526,"korea"
"375",2002-04-01,2.3,1261.22,7.28,106092,4,6.72,3.5,780.3,2150190,300552.626949381,1322.9048,"korea"
"376",2002-05-01,2.5,624.83,7.23,107656,4,6.75,3.401135470982,700.585010760518,1909278.76046342,294754.134664324,1318.0909,"korea"
"377",2002-06-01,3,1475.07,6.9,109630,4.25,6.73,2.63260529034861,555.100575651909,2227069.85239642,289030.704191588,1262.2,"korea"
"378",2002-07-01,2.6,959.86,6.68,112438,4.25,6.71,1.8,567.2,2635260,283381.846531172,1219.695,"korea"
"379",2002-08-01,2.1,363.4,6.45,115495,4.25,6.72,1.37655314592283,883.042719388292,2767049.92677725,277807.072683077,1179.9868,"korea"
"380",2002-09-01,2.4,1098.35,6.28,116539,4.25,6.65,1.30607029044977,1340.012690431,2661656.35343946,272305.893647303,1197.5091,"korea"
"381",2002-10-01,3.1,909.2,6.08,116690,4.25,6.64,1.4,1698.3,2459800,266877.820423849,1211.605,"korea"
"382",2002-11-01,2.8,1267.59,5.98,116995,4.25,6.7,1.48154083421557,1769.09596353817,2271365.60650166,261522.364012716,1240.1909,"korea"
"383",2002-12-01,3.5,1203.13,5.8,118331,4.25,6.65,1.42089132563008,1567.59681077226,2082893.993105,256239.035413904,1210.2,"korea"
"384",2003-01-01,3.7,574.34,5.6,121412,4.25,6.58,1.1,1160,1850090,251027.345627412,1206.6143,"korea"
"385",2003-02-01,3.8,-175.03,5.19,122905,4.25,6.51,0.47135759128895,632.11416719978,1553324.31388276,245886.805653241,1176.4524,"korea"
"386",2003-03-01,3.9,-521.12,5.05,123988,4.25,6.39,-0.230376333710842,148.192659072572,1271631.00747386,240816.92649139,1190.3684,"korea"
"387",2003-04-01,4.5,-491.36,5.04,123824,4.25,6.48,-0.7,-107.9,1108710,235817.21914186,1237.2,"korea"
"388",2003-05-01,3.7,961.84,4.89,123619,4.25,6.41,-0.715119347519521,3.55847877382249,1138017.50833766,230887.194604651,1231.1045,"korea"
"389",2003-06-01,3.2,1152.45,4.47,128342,4,6.28,-0.384571175971899,445.721441826343,1312034.9399625,226026.363879762,1201.2333,"korea"
"390",2003-07-01,3,2228.18,4.56,131660,4,6.24,0.1,1137.6,1553000,221234.237967194,1194.1429,"korea"
"391",2003-08-01,3.2,533.71,5.32,132906,3.75,6.2,0.585416095085432,1977.40006585308,1785779.35647031,216510.327866947,1181.1636,"korea"
"392",2003-09-01,3,1833.9,5.15,136189,NA,6.03,1.07236474130214,2780.10675880724,1945755.52897242,211854.14457902,1178.6,"korea"
"393",2003-10-01,3.3,2489.63,4.66,141535,3.75,5.97,1.6,3339.9,1970940,207265.199103414,1165.4048,"korea"
"394",2003-11-01,3.7,2393.03,5.09,143320,3.75,6,2.16234385606668,3507.9745911472,1844530.62133665,202743.002440128,1169.3409,"korea"
"395",2003-12-01,3.4,2481.33,5.44,150339,3.75,6.13,2.57288998854111,3363.58485627803,1730470.72192561,198287.065589164,1186.3889,"korea"
"396",2004-01-01,3.4,2104.2,5.42,155352,3.75,6.2,2.6,3043,1837890,193896.899550519,1192.3364,"korea"
"397",2004-02-01,3.4,2778.24,5.52,157450,3.75,6.25,2.11335662879598,2665.93860659516,2282154.45447937,189572.015324196,1183.345,"korea"
"398",2004-03-01,3.3,1668.4,5.45,163007,3.75,6.09,1.38792715638528,2285.91677904362,2803575.28702886,185311.923910193,1167.5316,"korea"
"399",2004-04-01,3.1,2054.77,5.27,163557,3.75,6.12,0.8,1939.9,3048700,181116.13630851,1166.287,"korea"
"400",2004-05-01,3.3,2653.4,5.2,163635,3.75,6.02,0.621266665786415,1683.62283432401,2790782.67185696,176984.163519149,1152.8636,"korea"
"401",2004-06-01,3.3,2938.87,5.01,166543,3.75,5.97,0.705031015547405,1647.89617569565,2309903.6855145,172915.516542108,1177.875,"korea"
"402",2004-07-01,3.6,3112.76,5,167030,3.75,6.06,0.8,1982.3,2012850,168909.706377387,1159.0227,"korea"
"403",2004-08-01,4.4,2613.7,4.72,168006,3.75,5.96,0.720095226576873,2744.28857462732,2198315.59883352,164966.244024987,1158.7,"korea"
"404",2004-09-01,4.8,1674.6,4.14,170492,3.75,5.81,0.54009692957325,3622.8133329886,2732622.56350574,161084.640484908,1158.0318,"korea"
"405",2004-10-01,3.9,2637.78,4.07,174448,3.5,5.74,0.4,4214.7,3374000,157264.40675715,1148.719,"korea"
"406",2004-11-01,3.8,2255.07,3.96,178388,3.5,5.71,0.402056131609798,4221.34508938893,3911684.19206822,153505.053841712,1141.57,"korea"
"407",2004-12-01,3.3,2764.64,3.92,192602,3.25,5.6,0.497544229122558,3762.42827012773,4258940.13453661,149806.092738595,1086.435,"korea"
"408",2005-01-01,3,2229.7,3.82,199066,3.25,5.52,0.6,3062.2,4360040,146167.034447798,1050.3739,"korea"
"409",2005-02-01,3.4,3004.02,4.87,199699,3.25,5.58,0.649458024761712,2325.83477152067,4177722.8180788,142587.389969322,1037.9825,"korea"
"410",2005-03-01,3.4,2004.18,4.76,202162,3.25,5.53,0.691948376158741,1682.20321613011,3748595.04649595,139066.670303167,1023.1105,"korea"
"411",2005-04-01,3,1172.63,4.77,205447,3.25,5.63,0.8,1241.1,3127730,135604.386449332,1007.7761,"korea"
"412",2005-05-01,3.1,1628.01,4.62,206376,3.25,5.59,1.01863028786187,1065.1380467506,2401633.79487584,132200.049407818,1010.0667,"korea"
"413",2005-06-01,3.1,1960.92,4.34,206100,3.25,5.5,1.28281041439063,1028.20330979629,1782543.75355366,128853.170178624,1001.8386,"korea"
"414",2005-07-01,2.8,2418.97,4.8,204986,3.25,5.5,1.5,957,1514130,125563.259761751,1012.46,"korea"
"415",2005-08-01,2.6,1726.69,5.03,205685,3.25,5.51,1.59824304601302,751.590819254713,1758740.150566,122329.829157199,1036.56,"korea"
"416",2005-09-01,2,1342.13,4.84,206712,3.25,5.49,1.58792107738986,605.472433573628,2353431.79114127,119152.389364968,1021.6804,"korea"
"417",2005-10-01,2.5,1800.53,5.12,206731,3.25,5.61,1.5,785.5,3053940,116030.451385057,1029.8433,"korea"
"418",2005-11-01,2.3,2700.01,5.55,207307,3.5,5.73,1.37358271327124,1406.98015771203,3635333.7510083,112963.526217466,1045.8775,"korea"
"419",2005-12-01,2.5,1976.64,5.76,208230,3.5,5.71,1.28032009086474,1979.02547442772,3950017.6003998,109951.124862197,1040.76,"korea"
"420",2006-01-01,2.6,1445.69,5.63,210391,3.75,5.74,1.3,1859.2,3869730,106992.758319248,1022.381,"korea"
"421",2006-02-01,2.2,168.56,5.46,216933,3.75,5.79,1.46668536016129,683.766327674942,3348980.40095635,104087.937588619,981.435,"korea"
"422",2006-03-01,2,279.17,5.24,215950,4,5.76,1.63153929989193,-796.218775728937,2673362.251704,101236.173670312,969.8447,"korea"
"423",2006-04-01,2,895.13,5.45,217344,4,5.89,1.6,-1551,2211240,98436.9775643244,974.7109,"korea"
"424",2006-05-01,2,1104.3,5.26,222890,4,5.83,1.25967584608359,-866.186209152538,2216803.90442555,95689.8602706579,952.595,"korea"
"425",2006-06-01,2.3,1724.14,5.15,224689,4,5.89,0.82685604290087,711.157035895441,2487547.46685829,92994.332789312,940.8168,"korea"
"426",2006-07-01,2.4,1925.34,5.2,224357,4.25,5.98,0.6,2318.6,2706790,90349.9061202868,954.45,"korea"
"427",2006-08-01,2.4,224.63,5.05,225716,4.25,6.1,0.776092736985813,3261.42295337966,2658621.75911923,87756.0912635822,950.81,"korea"
"428",2006-09-01,2.7,257.73,4.96,227025,4.5,6.16,1.14622171368977,3515.74618770273,2530216.76975172,85212.3992191982,960.9522,"korea"
"429",2006-10-01,2.5,2014.6,4.73,228224,4.5,6.13,1.4,3225.4,2609520,82718.3409871349,952.29,"korea"
"430",2006-11-01,2.2,2394.19,4.91,229461,4.5,6.09,1.32113839115834,2537.66476600429,3063986.46650495,80273.4275673922,952.6429,"korea"
"431",2006-12-01,2.1,3837.19,4.98,234257,4.5,6.04,1.06973858382152,1613.6211762566,3579111.38006076,77877.1699599701,935.4143,"korea"
"432",2007-01-01,2.1,1257.18,5.06,238956,4.5,6.19,0.9,617.8,3719900,75529.0791648687,924.98,"korea"
"433",2007-02-01,1.7,532.45,5.06,240229,4.5,6.32,0.99490925393639,-281.507943322728,3201481.26374988,73228.6661820879,936.7619,"korea"
"434",2007-03-01,2.2,818.97,4.96,242812,4.5,6.34,1.25260172880193,-900.971633469873,2339478.82111634,70975.4420116278,936.9,"korea"
"435",2007-04-01,2.2,1090.38,4.93,243915,4.5,6.37,1.5,-1053.5,1599640,68768.9176534882,942.8841,"korea"
"436",2007-05-01,2.5,347.57,5.15,247260,4.5,6.35,1.5992245930961,-608.181140861525,1336562.18219925,66608.6041076693,930.6905,"korea"
"437",2007-06-01,2.3,1182.96,5.32,250741,4.5,6.48,1.55318783430411,341.180172437709,1460242.96510352,64494.0123741711,927.5636,"korea"
"438",2007-07-01,2.5,3492.01,5.51,250702,4.5,6.42,1.4,1644.6,1769530,62424.6534529934,927.8667,"korea"
"439",2007-08-01,2.5,984.24,5.37,254839,4.75,6.41,1.18967385516069,3088.35472899105,2105913.34078646,60400.0383441364,918.119,"korea"
"440",2007-09-01,2,1356.08,5.56,255302,5,6.56,1.01983211916682,4203.76205483015,2481452.65180293,58419.6780476001,934.4848,"korea"
"441",2007-10-01,2.3,2129.95,5.6,257294,5,6.7,1,4458.4,2950850,56483.0835633843,928.595,"korea"
"442",2007-11-01,3,1692.58,5.56,260138,5,6.79,1.19393183811301,3550.92518786029,3521637.04724749,54589.7658914892,914.9435,"korea"
"443",2007-12-01,3.5,1881.76,5.69,261928,5,6.8,1.48229850384342,2104.30864527872,4012663.83509216,52739.2360319148,918.8095,"korea"
"444",2008-01-01,3.6,-865.63,5.7,262224,5,7.08,1.7,972.6,4195610,50931.0049846609,931.095,"korea"
"445",2008-02-01,3.9,-4043.45,5.24,261871,5,7.25,1.71608027386877,754.014889938158,3920038.84059394,49164.5837497277,942.0571,"korea"
"446",2008-03-01,3.6,-1446.14,5.23,262365,5,6.9,1.5361590506447,1023.43299368458,3347048.30412472,47439.4833271152,944.005,"korea"
"447",2008-04-01,3.9,-1118.78,5.28,264246,5,6.9,1.2,1099.9,2715620,45755.2147168232,981.7348,"korea"
"448",2008-05-01,4.1,-410.15,5.14,260482,5,6.91,0.771376696041551,511.118956090783,2226648.70148784,44111.2889188519,986.8636,"korea"
"449",2008-06-01,4.9,678.69,5.7,258199,5,6.96,0.410102330614837,-380.577657054092,1928681.83729785,42507.2169332013,1034.1333,"korea"
"450",2008-07-01,5.5,-569.32,6.04,258098,5,7.02,0.3,-1004.2,1832180,40942.5097598713,1031.4857,"korea"
"451",2008-08-01,5.9,-1991.26,5.92,247523,5,7.12,0.498412941965029,-896.049973560549,1948300.79789912,39416.6783988619,1015.0545,"korea"
"452",2008-09-01,5.6,-3809.84,5.96,243200,5.25,7.31,0.556764960229291,-21.5964395422882,2290989.90223943,37929.2338501731,1046.1143,"korea"
"453",2008-10-01,5.1,-2099.77,5.86,239672,5.25,7.44,-0.0999999999999998,1546.4,2874890,36479.6871138049,1134.8667,"korea"
"454",2008-11-01,4.8,1012.36,5.49,212253,5,7.79,-1.76502846390167,3637.20316037364,3643121.81061937,35067.5491897575,1329.1877,"korea"
"455",2008-12-01,4.5,-12.02,5.75,200506,4,7.53,-3.60382883819867,5688.17452633436,4252718.18337404,33692.3310780306,1398.7044,"korea"
"456",2009-01-01,4.1,542.3,4.22,201223,3,6.89,-4.5,7038.7,4289190,32353.5437786244,1361.5727,"korea"
"457",2009-02-01,3.7,-3765.41,4.71,201741,2.5,5.91,-3.69015093821022,7232.15214688082,3518126.40406784,31050.6982915388,1354.3975,"korea"
"458",2009-03-01,4.1,2799.05,5.06,201535,2,5.57,-1.8229310889161,6627.85018605671,2425429.58648661,29783.3056167738,1439.5842,"korea"
"459",2009-04-01,3.9,3970.2,5.17,206340,2,5.5,0.0999999999999996,5789.1,1677080,28550.8767543295,1449.6159,"korea"
"460",2009-05-01,3.6,5452.66,4.69,212478,2,5.4,1.31081740192772,5154.77343728828,1746807.75829447,27352.9227042058,1332.125,"korea"
"461",2009-06-01,2.7,4416.8,5.17,226766,2,5.42,1.97703467534456,4666.00621092028,2339341.61882766,26188.9544664027,1254.345,"korea"
"462",2009-07-01,2,6520.75,5.19,231735,2,5.47,2.5,4139.5,2967160,25058.4830409203,1259.2932,"korea"
"463",2009-08-01,1.6,4228.69,5.33,237510,2,5.53,3.13947392309195,3456.16891878088,3260787.00719872,23961.0194277585,1259.6739,"korea"
"464",2009-09-01,2.2,1541.43,5.46,245458,2,5.61,3.58886646161196,2753.77682211403,3322929.4937583,22896.0746269173,1238.9952,"korea"
"465",2009-10-01,2.2,4165.28,5.34,254247,2,5.82,3.4,2234.3,3374340,21863.1596383968,1211.8643,"korea"
"466",2009-11-01,2,3573.5,5.42,264187,2,5.88,2.3349906094082,2025.66570240302,3554018.65735509,20861.7854621969,1173.7405,"korea"
"467",2009-12-01,2.4,4456.91,5.25,270892,2,5.87,0.997129107837253,1959.60501914212,3673955.96169471,19891.4630983176,1162.8368,"korea"
"468",2010-01-01,2.8,3089.12,5.39,269995,2,5.81,0.2,1793.8,3464390,18951.703546759,1163.3109,"korea"
"469",2010-02-01,3.5,-800.58,5.34,273694,2,5.94,0.49834141705303,1385.09419753296,2780733.91893649,18042.017807521,1138.1947,"korea"
"470",2010-03-01,3,1995.27,5.14,270660,2,5.84,1.41150599592792,986.977175391573,1979101.10390731,17161.9168806036,1155.6553,"korea"
"471",2010-04-01,2.5,1733.18,4.95,272331,2,5.69,2.2,952.1,1540780,16310.9117660069,1136.0822,"korea"
"472",2010-05-01,2.6,3778.64,4.82,278874,2,5.49,2.30868075941672,1525.36491487255,1783091.59282489,15488.5134637308,1115.4591,"korea"
"473",2010-06-01,2.7,4034.36,4.93,270221,2,5.4,1.91980987141402,2520.67887188418,2367487.03008347,14694.2329737753,1164.841,"korea"
"474",2010-07-01,2.7,6794.27,4.95,274219,2,5.32,1.4,3644.2,2791450,13927.5812961405,1214.1114,"korea"
"475",2010-08-01,2.5,5001.89,4.84,285958,2.25,5.39,1.04100961935418,4585.23503186572,2732330.45050468,13188.0694308263,1203.8095,"korea"
"476",2010-09-01,2.7,1205.99,4.38,285353,2.25,5.51,0.835180444341914,4965.68511484948,2586943.3683514,12475.2083778327,1179.5159,"korea"
"477",2010-10-01,3.4,4409.1,4.11,289775,2.25,5.45,0.7,4390.6,2931970,11788.5091371598,1159.931,"korea"
"478",2010-11-01,3.7,6339.24,4.36,293348,2.25,5.37,0.579132615018411,2665.63940210901,4089641.79034159,11127.4827088075,1121.94,"korea"
"479",2010-12-01,3,2591.6,4.38,290231,2.5,5.34,0.520949832699803,398.90289094014,5364390.97799241,10491.6400927758,1129.623,"korea"
"480",2011-01-01,3,4088.6,4.52,291571,2.5,5.4,0.6,-1600.9,5806200,9880.49228906478,1145.4833,"korea"
"481",2011-02-01,3.4,2484.04,4.72,295956,2.75,5.64,0.849867327979581,-2687.94449215361,4812140.90664749,9293.55029767438,1118.8675,"korea"
"482",2011-03-01,3.9,2065.82,4.67,297667,2.75,5.66,1.14027948411813,-2867.94482675818,3167644.20116044,8730.32511860461,1117.4368,"korea"
"483",2011-04-01,4.1,2487.03,4.48,298618,3,5.78,1.3,-2309.5,2005230,8190.32775185548,1119.2674,"korea"
"484",2011-05-01,3.8,4348.2,4.48,307198,3,5.7,1.21399066565586,-1203.96513719826,2110104.95343881,7673.06919742698,1083.1762,"korea"
"485",2011-06-01,3.9,2046.39,4.23,305084,3,5.76,0.992006304901735,166.280119796285,2878221.84699546,7178.06045531911,1084.3619,"korea"
"486",2011-07-01,4.2,1912.12,4.29,304485,3.25,5.8,0.8,1496.1,3358220,6704.81252553188,1080.4523,"korea"
"487",2011-08-01,4.5,4653.98,4.2,311031,3.25,5.86,0.757132972359953,2517.12726316888,2919649.64996763,6252.83640806528,1057.425,"korea"
"488",2011-09-01,4.7,410.38,3.86,312194,3.25,5.84,0.795398999978629,3108.06879201749,2215704.70715402,5821.64310291932,1073.887,"korea"
"489",2011-10-01,3.8,1231.49,3.95,303384,3.25,5.76,0.8,3184.4,2220490,5410.74361009398,1121.9095,"korea"
"490",2011-11-01,3.6,3903.7,3.87,310976,3.25,5.77,0.690810778237665,2748.38941785607,3532574.22446846,5019.64892958928,1150.685,"korea"
"491",2011-12-01,4.2,3002.11,3.77,308631,3.25,5.83,0.526397695183747,2149.47804546711,5248381.54661067,4647.87006140522,1133.4775,"korea"
"492",2012-01-01,4.2,2255.25,3.77,306402,3.25,5.69,0.4,1823.9,6088800,4294.91800554178,1148.1262,"korea"
"493",2012-02-01,3.3,-2316.93,3.76,311341,3.25,5.79,0.379623914689387,2095.48913948092,5210911.22993633,3960.30376199899,1140.3275,"korea"
"494",2012-03-01,3,1216.19,3.81,315804,3.25,5.71,0.432343552619714,2838.47828537334,3516571.32862553,3643.53833077682,1122.69,"korea"
"495",2012-04-01,2.7,2276.41,3.94,315952,3.25,5.74,0.5,3814.7,2343830,3344.13271187529,1126.17,"korea"
"496",2012-05-01,2.6,2137.57,3.81,316837,3.25,5.71,0.535138007449233,4804.16143162764,2639045.30023067,3061.59790529439,1135.0238,"korea"
"497",2012-06-01,2.5,2392.01,3.69,310872,3.25,5.66,0.533116983226285,5659.56807229881,3781808.69444275,2795.44491103412,1156.6914,"korea"
"498",2012-07-01,2.2,5168.97,3.63,312378,3.25,5.58,0.5,6251.8,4760020,2545.18472909449,1163.3886,"korea"
"499",2012-08-01,1.5,2690.78,3.15,314348,3,5.45,0.446490722180349,6507.54661548999,4839584.23580765,2310.32835947549,1142.2781,"korea"
"500",2012-09-01,1.3,1929.5,3.02,316884,3,5.22,0.401855181141813,6576.73461061662,4398427.22693679,2090.38680217712,1131.7457,"korea"
"501",2012-10-01,2.1,2853,3,322014,3,5.13,0.4,6665.1,4092480,1884.87105719939,1122.9911,"korea"
"502",2012-11-01,2.1,3707.88,2.96,323461,2.75,4.98,0.460380585310854,6911.66321752351,4375515.16394615,1693.29212454229,1105.3823,"korea"
"503",2012-12-01,1.6,4423.7,3.02,326092,2.75,4.94,0.54464747739165,7188.5823741236,4892671.65706934,1515.16100420583,1086.9525,"korea"
"504",2013-01-01,1.4,1806.2,3.15,326968,2.75,4.84,0.6,7301.3,5086930,1349.98869618999,1075.2225,"korea"
"505",2013-02-01,1.6,376.17,3.1,328910,2.75,5,0.593468418057718,7115.76347737895,4595050.66396331,1197.28620049479,1066.5205,"korea"
"506",2013-03-01,1.6,1873.37,2.94,327400,2.75,4.91,0.571406761143438,6739.9395965927,3828913.92256361,1056.56451712023,1087.3084,"korea"
"507",2013-04-01,1.5,3335.97,2.8,327408,2.75,4.77,0.6,6342.3,3394180,927.334646066294,1102.871,"korea"
"508",2013-05-01,1.3,2509.68,2.78,328800,2.75,4.73,0.72130129801383,6083.77546555329,3691663.66168208,809.107587332995,1120.8977,"korea"
"509",2013-06-01,1.1,5917.69,3.1,328095,2.5,4.62,0.880836589145708,6095.13331357969,4302797.8378614,701.394340920328,1111.4945,"korea"
"510",2013-07-01,1.2,5971.59,3.41,326440,2.5,4.52,1,6499.6,4604170,603.705906828296,1135.0085,"korea"
"511",2013-08-01,1.6,2445.12,3.5,329709,2.5,4.6,1.02132638988696,7320.21614188938,4169841.72634539,515.553285056896,1125.03,"korea"
"512",2013-09-01,1.5,4717.52,3.53,331094,2.5,4.55,0.971913548940396,8179.2790009404,3363771.02228707,436.44747560613,1115.9418,"korea"
"513",2013-10-01,1,3595.08,3.42,336922,2.5,4.54,0.9,8598.9,2747390,365.899478475997,1082.3115,"korea"
"514",2013-11-01,0.9,4875.52,3.39,343226,2.5,4.46,0.848948697993883,8265.40811503734,2739598.6921956,303.420293666497,1065.8573,"korea"
"515",2013-12-01,1.2,4798.95,3.67,345012,2.5,4.5,0.84262032620382,7522.00253451055,3189168.81373105,248.520921177631,1061.5637,"korea"
"516",2014-01-01,1.1,3630.27,3.57,346460,2.5,4.52,0.9,6876.1,3802340,200.712361009398,1055.6348,"korea"
"517",2014-02-01,1.1,813.62,3.62,348394,2.5,4.53,1.01991585517454,6712.4773238872,4336310.91227962,159.505613161798,1067.1267,"korea"
"518",2014-03-01,1,850.18,3.5,351792,2.5,4.45,1.12056810920729,6925.35160175815,4752116.3153813,124.411677634832,1071.3063,"korea"
"519",2014-04-01,1.3,3505.72,3.52,354341,2.5,4.46,1.1,7286.3,5061750,94.9415544284988,1070.491,"korea"
"520",2014-05-01,1.5,4394.12,3.53,355845,2.5,4.42,0.901017510937569,7601.94925608054,5269763.58461185,70.606243542799,1042.635,"korea"
"521",2014-06-01,1.7,4969.7,3.34,360913,2.5,4.4,0.645477607337394,7819.12439179019,5350939.9988178,50.9167449777326,1024.7867,"korea"
"522",2014-07-01,1.7,5351.33,3.16,366546,2.5,4.4,0.5,7919.7,5272620,35.3840587332994,1018.7443,"korea"
"523",2014-08-01,1.6,2340.63,3.05,368026,2.5,4.39,0.572310397371476,7888.12194808692,5029178.08260631,23.5191848094996,1021.0341,"korea"
"524",2014-09-01,1.4,3316.5,3.03,367534,2.25,4.18,0.734558498480171,7719.12120145146,4723123.68934749,14.8331232063331,1024.55,"korea"
"525",2014-10-01,1.1,3261.51,2.86,364407,2.25,4.14,0.8,7410,4484000,8.83687392379984,1035.8914,"korea"
"526",2014-11-01,1.2,7533.24,2.64,363723,2,4,0.646777936613565,7010.09998860881,4393992.9738518,5.04143696189992,1060.3359,"korea"
"527",2014-12-01,1,5262.09,2.58,363095,2,3.88,0.412584695038219,6776.92043203361,4345859.6882367,2.95781232063331,1097.8728,"korea"
"528",2015-01-01,0.8,5551.48,2.6,363590,2,3.91,0.3,7020,4185000,2.097,1102.6224,"korea"
"529",2015-02-01,0.8,5362.32,2.24,362186,2,3.9,0.440577856174263,7927.65957895933,3833663.35531983,1.97,1088.13,"korea"
"530",2015-03-01,0.5,7706.31,2.34,362370,2,3.86,0.681769388033621,9203.34892226596,3521497.55770571,2.003,1101.4605,"korea"
"531",2015-04-01,0.4,8400,2.16,362750,1.75,3.61,0.8,10429.3,3555000,1.707,1112.9005,"korea"
"532",2015-05-01,0.4,8488,2.4,369902,1.75,3.36,0.650169897948642,11270.7542881465,4111835.08635037,1.752,1084.6709,"korea"
"533",2015-06-01,0.5,6320,2.31,371506,1.75,3.56,0.401078493568039,11724.99128631,4854335.26612566,1.692,1092.6365,"korea"
"534",2015-07-01,0.7,9980,2.44,374749,1.5,3.49,0.3,11872.3,5316000,1.618,1112.8832,"korea"
"535",2015-08-01,0.7,7723,2.425,370822,1.5,3.43,0.51800181129043,11777.0751203066,5180255.55853795,1.574,1146.5468,"korea"
"536",2015-09-01,0.7,4270,2.29,367938,1.5,3.44,0.92132404510163,11440.1340806423,4730235.45186573,1.59,1178.1438,"korea"
"537",2015-10-01,0.6,8900,2.056,368114,1.5,3.43,1.3,10846.4,4399000,1.517,1184.33,"korea"
"538",2015-11-01,0.9,6690,2.107,369601,1.5,3.42,1.45930433837112,9983.97486025659,4589624.16097933,1.561,1143.199,"korea"
"539",2015-12-01,1,10320,2.249,368463,1.5,3.44,1.26547717787729,8853.67609482449,5585241.44492995,1.707,1153.4721,"korea"
"540",2016-01-01,1.3,7160,2.085,367960,1.5,3.46,0.6,7459.5,7639000,1.644,1169.9464,"korea"
"541",2016-02-01,0.8,5362.41,1.98,367290,1.5,NA,-0.655645713779279,5805.44287207941,11004047.9743376,1.546,1203.3179,"korea"
"542",2016-03-01,NA,NA,1.804,NA,1.5,NA,-2.61997848197906,3895.50100735903,15933533.516091,1.44,1201.453,"korea"
