"","Pct_Chg","Exchange","X1Y_Yield_d","X1Y_Yield_f","Int_d","Int_f","Infl_d","Infl_f","GDPG_d","GDPG_f","BOT_f","BOT_d","FER_f","lag1.Exchange","lag1.X1Y_Yield_d","lag1.X1Y_Yield_f","lag1.Infl_d","lag1.Infl_f","lag1.Int_d","lag1.Int_f","lag2.Exchange","lag2.X1Y_Yield_d","lag2.X1Y_Yield_f","lag2.Infl_d","lag2.Infl_f","lag2.Int_d","lag2.Int_f","lag3.Exchange","lag3.X1Y_Yield_d","lag3.X1Y_Yield_f","lag3.Infl_d","lag3.Infl_f","lag3.Int_d","lag3.Int_f","lag4.Exchange","lag4.X1Y_Yield_d","lag4.X1Y_Yield_f","lag4.Infl_d","lag4.Infl_f","lag4.Int_d","lag4.Int_f","lag5.Exchange","lag5.X1Y_Yield_d","lag5.X1Y_Yield_f","lag5.Infl_d","lag5.Infl_f","lag5.Int_d","lag5.Int_f","lag6.Exchange","lag6.X1Y_Yield_d","lag6.X1Y_Yield_f","lag6.Infl_d","lag6.Infl_f","lag6.Int_d","lag6.Int_f","lag7.Exchange","lag7.X1Y_Yield_d","lag7.X1Y_Yield_f","lag7.Infl_d","lag7.Infl_f","lag7.Int_d","lag7.Int_f","lag8.Exchange","lag8.X1Y_Yield_d","lag8.X1Y_Yield_f","lag8.Infl_d","lag8.Infl_f","lag8.Int_d","lag8.Int_f","lag9.Exchange","lag9.X1Y_Yield_d","lag9.X1Y_Yield_f","lag9.Infl_d","lag9.Infl_f","lag9.Int_d","lag9.Int_f","lag10.Exchange","lag10.X1Y_Yield_d","lag10.X1Y_Yield_f","lag10.Infl_d","lag10.Infl_f","lag10.Int_d","lag10.Int_f"
"503",0.0278836509528585,0.997,-0.0858798439149446,0.121883942545477,0.25,1,1.8,0.8,-104269.624282542,-15288.6021843837,-1924.6,-46604,68222,0.9872,0.10127044024571,0.132758244203352,2.2,1.2,0.25,1,0.9783,0.5,0.2,2,1.2,0.25,1,0.9924,0.95807443442133,0.290478862647489,1.7,1.2,0.25,1,1.0142,1.36012514880458,0.369034715600648,1.4,1.3,0.25,1,1.028,1.6,0.4,1.7,1.5,0.25,1,1.0097,1.64617469882222,0.360645051309013,1.7,1.2,0.25,1,0.9928,1.76563637194338,0.279991782282945,2.3,2,0.25,1,0.9938,2.3,0.2,2.6,1.9,0.25,1,0.9967,3.39796751103053,0.16694093211646,2.9,2.6,0.25,1,1.013,4.43658862268116,0.244331488600907,2.9,2.5,0.25,1
"504",0.0340472822792484,0.9898,0.1,0.2,0.25,1,1.7,0.8,-104742,-15257,-16.1,-37634,68546,0.997,-0.0858798439149446,0.121883942545477,1.8,0.8,0.25,1,0.9872,0.10127044024571,0.132758244203352,2.2,1.2,0.25,1,0.9783,0.5,0.2,2,1.2,0.25,1,0.9924,0.95807443442133,0.290478862647489,1.7,1.2,0.25,1,1.0142,1.36012514880458,0.369034715600648,1.4,1.3,0.25,1,1.028,1.6,0.4,1.7,1.5,0.25,1,1.0097,1.64617469882222,0.360645051309013,1.7,1.2,0.25,1,0.9928,1.76563637194338,0.279991782282945,2.3,2,0.25,1,0.9938,2.3,0.2,2.6,1.9,0.25,1,0.9967,3.39796751103053,0.16694093211646,2.9,2.6,0.25,1
"505",0.0210664247555689,0.9921,0.723681979101469,0.377710085363724,0.25,1,1.6,0.5,-104746.066480933,-14910.8337050303,-621.5,-42205,68890,0.9898,0.1,0.2,1.7,0.8,0.25,1,0.997,-0.0858798439149446,0.121883942545477,1.8,0.8,0.25,1,0.9872,0.10127044024571,0.132758244203352,2.2,1.2,0.25,1,0.9783,0.5,0.2,2,1.2,0.25,1,0.9924,0.95807443442133,0.290478862647489,1.7,1.2,0.25,1,1.0142,1.36012514880458,0.369034715600648,1.4,1.3,0.25,1,1.028,1.6,0.4,1.7,1.5,0.25,1,1.0097,1.64617469882222,0.360645051309013,1.7,1.2,0.25,1,0.9928,1.76563637194338,0.279991782282945,2.3,2,0.25,1,0.9938,2.3,0.2,2.6,1.9,0.25,1
"506",-0.0129728659140424,1.0098,1.46322271901623,0.57754092272616,0.25,1,2,1.2,-104084.300470803,-14437.9833675959,-598.9,-41770,69358,0.9921,0.723681979101469,0.377710085363724,1.6,0.5,0.25,1,0.9898,0.1,0.2,1.7,0.8,0.25,1,0.997,-0.0858798439149446,0.121883942545477,1.8,0.8,0.25,1,0.9872,0.10127044024571,0.132758244203352,2.2,1.2,0.25,1,0.9783,0.5,0.2,2,1.2,0.25,1,0.9924,0.95807443442133,0.290478862647489,1.7,1.2,0.25,1,1.0142,1.36012514880458,0.369034715600648,1.4,1.3,0.25,1,1.028,1.6,0.4,1.7,1.5,0.25,1,1.0097,1.64617469882222,0.360645051309013,1.7,1.2,0.25,1,0.9928,1.76563637194338,0.279991782282945,2.3,2,0.25,1
"507",-0.029871144084342,1.0244,1.9,0.7,0.25,1,1.5,1,-102719,-14123,-443.4,-36973,70208,1.0098,1.46322271901623,0.57754092272616,2,1.2,0.25,1,0.9921,0.723681979101469,0.377710085363724,1.6,0.5,0.25,1,0.9898,0.1,0.2,1.7,0.8,0.25,1,0.997,-0.0858798439149446,0.121883942545477,1.8,0.8,0.25,1,0.9872,0.10127044024571,0.132758244203352,2.2,1.2,0.25,1,0.9783,0.5,0.2,2,1.2,0.25,1,0.9924,0.95807443442133,0.290478862647489,1.7,1.2,0.25,1,1.0142,1.36012514880458,0.369034715600648,1.4,1.3,0.25,1,1.028,1.6,0.4,1.7,1.5,0.25,1,1.0097,1.64617469882222,0.360645051309013,1.7,1.2,0.25,1
"508",-0.0254245607146362,1.0187,1.75955719890397,0.678623636563976,0.25,1,1.1,0.4,-100745.430797899,-14147.11010198,-772.9,-40417,71635,1.0244,1.9,0.7,1.5,1,0.25,1,1.0098,1.46322271901623,0.57754092272616,2,1.2,0.25,1,0.9921,0.723681979101469,0.377710085363724,1.6,0.5,0.25,1,0.9898,0.1,0.2,1.7,0.8,0.25,1,0.997,-0.0858798439149446,0.121883942545477,1.8,0.8,0.25,1,0.9872,0.10127044024571,0.132758244203352,2.2,1.2,0.25,1,0.9783,0.5,0.2,2,1.2,0.25,1,0.9924,0.95807443442133,0.290478862647489,1.7,1.2,0.25,1,1.0142,1.36012514880458,0.369034715600648,1.4,1.3,0.25,1,1.028,1.6,0.4,1.7,1.5,0.25,1
"509",-0.00970969007453905,1.0196,1.34410007896115,0.579063477660994,0.25,1,1.4,0.7,-98790.7293898028,-14278.2421230105,-1155.2,-44831,70695,1.0187,1.75955719890397,0.678623636563976,1.1,0.4,0.25,1,1.0244,1.9,0.7,1.5,1,0.25,1,1.0098,1.46322271901623,0.57754092272616,2,1.2,0.25,1,0.9921,0.723681979101469,0.377710085363724,1.6,0.5,0.25,1,0.9898,0.1,0.2,1.7,0.8,0.25,1,0.997,-0.0858798439149446,0.121883942545477,1.8,0.8,0.25,1,0.9872,0.10127044024571,0.132758244203352,2.2,1.2,0.25,1,0.9783,0.5,0.2,2,1.2,0.25,1,0.9924,0.95807443442133,0.290478862647489,1.7,1.2,0.25,1,1.0142,1.36012514880458,0.369034715600648,1.4,1.3,0.25,1
"510",-0.00329649020748504,1.0314,1.1,0.5,0.25,1,1.8,1.2,-97615,-14181,-21.4,-36552,68886,1.0196,1.34410007896115,0.579063477660994,1.4,0.7,0.25,1,1.0187,1.75955719890397,0.678623636563976,1.1,0.4,0.25,1,1.0244,1.9,0.7,1.5,1,0.25,1,1.0098,1.46322271901623,0.57754092272616,2,1.2,0.25,1,0.9921,0.723681979101469,0.377710085363724,1.6,0.5,0.25,1,0.9898,0.1,0.2,1.7,0.8,0.25,1,0.997,-0.0858798439149446,0.121883942545477,1.8,0.8,0.25,1,0.9872,0.10127044024571,0.132758244203352,2.2,1.2,0.25,1,0.9783,0.5,0.2,2,1.2,0.25,1,0.9924,0.95807443442133,0.290478862647489,1.7,1.2,0.25,1
"511",-0.0249951932320708,1.0402,1.36771885491228,0.515202775787778,0.25,1,2,1.3,-97549.8769941396,-13664.3184796422,-1045,-39419,69757,1.0314,1.1,0.5,1.8,1.2,0.25,1,1.0196,1.34410007896115,0.579063477660994,1.4,0.7,0.25,1,1.0187,1.75955719890397,0.678623636563976,1.1,0.4,0.25,1,1.0244,1.9,0.7,1.5,1,0.25,1,1.0098,1.46322271901623,0.57754092272616,2,1.2,0.25,1,0.9921,0.723681979101469,0.377710085363724,1.6,0.5,0.25,1,0.9898,0.1,0.2,1.7,0.8,0.25,1,0.997,-0.0858798439149446,0.121883942545477,1.8,0.8,0.25,1,0.9872,0.10127044024571,0.132758244203352,2.2,1.2,0.25,1,0.9783,0.5,0.2,2,1.2,0.25,1
"512",-0.0464110694724705,1.0407,2.06408066884289,0.598797759222456,0.25,1,1.5,1.1,-97213.1153033195,-13114.4555477696,-659,-39515,69928,1.0402,1.36771885491228,0.515202775787778,2,1.3,0.25,1,1.0314,1.1,0.5,1.8,1.2,0.25,1,1.0196,1.34410007896115,0.579063477660994,1.4,0.7,0.25,1,1.0187,1.75955719890397,0.678623636563976,1.1,0.4,0.25,1,1.0244,1.9,0.7,1.5,1,0.25,1,1.0098,1.46322271901623,0.57754092272616,2,1.2,0.25,1,0.9921,0.723681979101469,0.377710085363724,1.6,0.5,0.25,1,0.9898,0.1,0.2,1.7,0.8,0.25,1,0.997,-0.0858798439149446,0.121883942545477,1.8,0.8,0.25,1,0.9872,0.10127044024571,0.132758244203352,2.2,1.2,0.25,1
