"","Pct_Chg","Exchange","X1Y_Yield_d","X1Y_Yield_f","Int_d","Int_f","Infl_d","Infl_f","GDPG_d","GDPG_f","BOT_f","BOT_d","FER_f","lag1.Exchange","lag1.X1Y_Yield_d","lag1.X1Y_Yield_f","lag1.Infl_d","lag1.Infl_f","lag1.Int_d","lag1.Int_f","lag2.Exchange","lag2.X1Y_Yield_d","lag2.X1Y_Yield_f","lag2.Infl_d","lag2.Infl_f","lag2.Int_d","lag2.Int_f","lag3.Exchange","lag3.X1Y_Yield_d","lag3.X1Y_Yield_f","lag3.Infl_d","lag3.Infl_f","lag3.Int_d","lag3.Int_f","lag4.Exchange","lag4.X1Y_Yield_d","lag4.X1Y_Yield_f","lag4.Infl_d","lag4.Infl_f","lag4.Int_d","lag4.Int_f","lag5.Exchange","lag5.X1Y_Yield_d","lag5.X1Y_Yield_f","lag5.Infl_d","lag5.Infl_f","lag5.Int_d","lag5.Int_f","lag6.Exchange","lag6.X1Y_Yield_d","lag6.X1Y_Yield_f","lag6.Infl_d","lag6.Infl_f","lag6.Int_d","lag6.Int_f","lag7.Exchange","lag7.X1Y_Yield_d","lag7.X1Y_Yield_f","lag7.Infl_d","lag7.Infl_f","lag7.Int_d","lag7.Int_f","lag8.Exchange","lag8.X1Y_Yield_d","lag8.X1Y_Yield_f","lag8.Infl_d","lag8.Infl_f","lag8.Int_d","lag8.Int_f","lag9.Exchange","lag9.X1Y_Yield_d","lag9.X1Y_Yield_f","lag9.Infl_d","lag9.Infl_f","lag9.Int_d","lag9.Int_f","lag10.Exchange","lag10.X1Y_Yield_d","lag10.X1Y_Yield_f","lag10.Infl_d","lag10.Infl_f","lag10.Int_d","lag10.Int_f"
"428",-0.0172253644180807,10.8735,-0.0874711886409842,0.607035872331858,5.25,7,3.8,3.47,-215579.02021689,-1087.19387858231,-779.22,-67823,718181000,10.983,0.1987679000617,1.19575603545268,4.1,3.06,5.25,7,11.3934,1.2,1.7,4.3,3.18,5,7,11.0908,2.74615667076408,1.91493061703447,4.2,3,4.75,7,11.0489,4.221764774737,1.88100409930909,3.5,3.2,4.75,7,10.7493,4.9,1.7,3.4,3.41,4.5,7.25,10.4842,4.32877043151057,1.47768610397472,3.6,3.75,4.5,7.5,10.5422,3.15491374173105,1.3357831228665,4,3.94,4.5,7.75,10.6266,2.3,1.4,3.4,3.33,4,8.25,10.6715,2.409131973564,1.71506570780738,3.5,2.91,4,9,10.8354,3.02154322130175,2.00178933515082,4.3,3.05,3.75,9.25
"429",-0.01847335468841,10.9888,0.4,0.2,5.25,7,2.1,4.09,-216063,-1227.27,-1480.66,-64936,739891000,10.8735,-0.0874711886409842,0.607035872331858,3.8,3.47,5.25,7,10.983,0.1987679000617,1.19575603545268,4.1,3.06,5.25,7,11.3934,1.2,1.7,4.3,3.18,5,7,11.0908,2.74615667076408,1.91493061703447,4.2,3,4.75,7,11.0489,4.221764774737,1.88100409930909,3.5,3.2,4.75,7,10.7493,4.9,1.7,3.4,3.41,4.5,7.25,10.4842,4.32877043151057,1.47768610397472,3.6,3.75,4.5,7.5,10.5422,3.15491374173105,1.3357831228665,4,3.94,4.5,7.75,10.6266,2.3,1.4,3.4,3.33,4,8.25,10.6715,2.409131973564,1.71506570780738,3.5,2.91,4,9
"430",-0.00459330846822356,10.8854,1.5757562176088,0.15819398110242,5.25,7,1.3,4.29,-208589.584084081,-1454.73817124519,-1317.53,-58990,740186000,10.9888,0.4,0.2,2.1,4.09,5.25,7,10.8735,-0.0874711886409842,0.607035872331858,3.8,3.47,5.25,7,10.983,0.1987679000617,1.19575603545268,4.1,3.06,5.25,7,11.3934,1.2,1.7,4.3,3.18,5,7,11.0908,2.74615667076408,1.91493061703447,4.2,3,4.75,7,11.0489,4.221764774737,1.88100409930909,3.5,3.2,4.75,7,10.7493,4.9,1.7,3.4,3.41,4.5,7.25,10.4842,4.32877043151057,1.47768610397472,3.6,3.75,4.5,7.5,10.5422,3.15491374173105,1.3357831228665,4,3.94,4.5,7.75,10.6266,2.3,1.4,3.4,3.33,4,8.25
"431",-0.0221564513025391,10.9133,2.77780215787393,0.334703671415879,5.25,7,2,4.09,-197828.609495743,-1906.42626051958,-1612.2,-58575,764790000,10.8854,1.5757562176088,0.15819398110242,1.3,4.29,5.25,7,10.9888,0.4,0.2,2.1,4.09,5.25,7,10.8735,-0.0874711886409842,0.607035872331858,3.8,3.47,5.25,7,10.983,0.1987679000617,1.19575603545268,4.1,3.06,5.25,7,11.3934,1.2,1.7,4.3,3.18,5,7,11.0908,2.74615667076408,1.91493061703447,4.2,3,4.75,7,11.0489,4.221764774737,1.88100409930909,3.5,3.2,4.75,7,10.7493,4.9,1.7,3.4,3.41,4.5,7.25,10.4842,4.32877043151057,1.47768610397472,3.6,3.75,4.5,7.5,10.5422,3.15491374173105,1.3357831228665,4,3.94,4.5,7.75
"432",-0.0210049195732685,10.8546,3.2,0.5,5.25,7,2.5,4.05,-190233,-2760.17,-1161.82,-61592,731725000,10.9133,2.77780215787393,0.334703671415879,2,4.09,5.25,7,10.8854,1.5757562176088,0.15819398110242,1.3,4.29,5.25,7,10.9888,0.4,0.2,2.1,4.09,5.25,7,10.8735,-0.0874711886409842,0.607035872331858,3.8,3.47,5.25,7,10.983,0.1987679000617,1.19575603545268,4.1,3.06,5.25,7,11.3934,1.2,1.7,4.3,3.18,5,7,11.0908,2.74615667076408,1.91493061703447,4.2,3,4.75,7,11.0489,4.221764774737,1.88100409930909,3.5,3.2,4.75,7,10.7493,4.9,1.7,3.4,3.41,4.5,7.25,10.4842,4.32877043151057,1.47768610397472,3.6,3.75,4.5,7.5
"433",-0.0377604760905083,10.9559,2.35005908135496,0.49739396606357,5.25,7,2.1,3.98,-190334.397890812,-4068.55243884678,-1677.52,-57656,748471000,10.8546,3.2,0.5,2.5,4.05,5.25,7,10.9133,2.77780215787393,0.334703671415879,2,4.09,5.25,7,10.8854,1.5757562176088,0.15819398110242,1.3,4.29,5.25,7,10.9888,0.4,0.2,2.1,4.09,5.25,7,10.8735,-0.0874711886409842,0.607035872331858,3.8,3.47,5.25,7,10.983,0.1987679000617,1.19575603545268,4.1,3.06,5.25,7,11.3934,1.2,1.7,4.3,3.18,5,7,11.0908,2.74615667076408,1.91493061703447,4.2,3,4.75,7,11.0489,4.221764774737,1.88100409930909,3.5,3.2,4.75,7,10.7493,4.9,1.7,3.4,3.41,4.5,7.25
"434",-0.0464661531045649,10.9951,0.991077371960094,0.461556849412033,5.25,7,2.4,4.11,-194979.319577917,-5383.1458941542,-398.54,-58478,770339000,10.9559,2.35005908135496,0.49739396606357,2.1,3.98,5.25,7,10.8546,3.2,0.5,2.5,4.05,5.25,7,10.9133,2.77780215787393,0.334703671415879,2,4.09,5.25,7,10.8854,1.5757562176088,0.15819398110242,1.3,4.29,5.25,7,10.9888,0.4,0.2,2.1,4.09,5.25,7,10.8735,-0.0874711886409842,0.607035872331858,3.8,3.47,5.25,7,10.983,0.1987679000617,1.19575603545268,4.1,3.06,5.25,7,11.3934,1.2,1.7,4.3,3.18,5,7,11.0908,2.74615667076408,1.91493061703447,4.2,3,4.75,7,11.0489,4.221764774737,1.88100409930909,3.5,3.2,4.75,7
"435",-0.0328492766141222,11.1144,0.2,0.6,5.25,7,2.8,4.21,-199093,-6130.27,-377.64,-61797,763379000,10.9951,0.991077371960094,0.461556849412033,2.4,4.11,5.25,7,10.9559,2.35005908135496,0.49739396606357,2.1,3.98,5.25,7,10.8546,3.2,0.5,2.5,4.05,5.25,7,10.9133,2.77780215787393,0.334703671415879,2,4.09,5.25,7,10.8854,1.5757562176088,0.15819398110242,1.3,4.29,5.25,7,10.9888,0.4,0.2,2.1,4.09,5.25,7,10.8735,-0.0874711886409842,0.607035872331858,3.8,3.47,5.25,7,10.983,0.1987679000617,1.19575603545268,4.1,3.06,5.25,7,11.3934,1.2,1.7,4.3,3.18,5,7,11.0908,2.74615667076408,1.91493061703447,4.2,3,4.75,7
"436",0.00625671663539824,10.9802,0.724007456971349,1.03000793242108,5.25,7.25,2.6,3.99,-198771.713241562,-5902.20318447879,-759.32,-60514,759531000,11.1144,0.2,0.6,2.8,4.21,5.25,7,10.9951,0.991077371960094,0.461556849412033,2.4,4.11,5.25,7,10.9559,2.35005908135496,0.49739396606357,2.1,3.98,5.25,7,10.8546,3.2,0.5,2.5,4.05,5.25,7,10.9133,2.77780215787393,0.334703671415879,2,4.09,5.25,7,10.8854,1.5757562176088,0.15819398110242,1.3,4.29,5.25,7,10.9888,0.4,0.2,2.1,4.09,5.25,7,10.8735,-0.0874711886409842,0.607035872331858,3.8,3.47,5.25,7,10.983,0.1987679000617,1.19575603545268,4.1,3.06,5.25,7,11.3934,1.2,1.7,4.3,3.18,5,7
"437",0.0248288225021021,10.8221,1.99122168761903,1.50795781982488,5.25,7.25,2.7,3.95,-194795.889970368,-4955.05905175252,-721.9,-59288,746844000,10.9802,0.724007456971349,1.03000793242108,2.6,3.99,5.25,7.25,11.1144,0.2,0.6,2.8,4.21,5.25,7,10.9951,0.991077371960094,0.461556849412033,2.4,4.11,5.25,7,10.9559,2.35005908135496,0.49739396606357,2.1,3.98,5.25,7,10.8546,3.2,0.5,2.5,4.05,5.25,7,10.9133,2.77780215787393,0.334703671415879,2,4.09,5.25,7,10.8854,1.5757562176088,0.15819398110242,1.3,4.29,5.25,7,10.9888,0.4,0.2,2.1,4.09,5.25,7,10.8735,-0.0874711886409842,0.607035872331858,3.8,3.47,5.25,7,10.983,0.1987679000617,1.19575603545268,4.1,3.06,5.25,7
